,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Warren Beatty, Julie Christie, Goldie Hawn, Lee Grant",Won 1 Oscar. Another 2 wins & 10 nominations.,N/A,USA,N/A,Hal Ashby,,"Comedy, Drama",6.3/10,English,65/100,65,"Thirty-something George Roundy is a Beverly Hills hairdresser, who spends as much time sleeping with his female clients as he does doing their hair. Whether they want to admit it, all the ...",https://m.media-amazon.com/images/M/MV5BZWE0YmFhMDctOGFkYS00ODNmLTgyMTMtNzBiNWE2ZmNjNzdjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,R,13 Mar 1975,True,59%,109 min,,Shampoo,movie,N/A,"Robert Towne, Warren Beatty",1975,tt0073692,6.3,"10,200",,
0,"Craig Sheffer, Brad Pitt, Tom Skerritt, Brenda Blethyn",Won 1 Oscar. Another 3 wins & 11 nominations.,N/A,USA,N/A,Robert Redford,,Drama,7.2/10,English,68/100,68,"The story about two sons of a stern minister -- one reserved, one rebellious -- growing up in rural Montana while devoted to fly fishing.",https://m.media-amazon.com/images/M/MV5BNzE4YWZkOWMtOWZlNS00NzU4LTk5MDQtZjZkNDllMjM1NGI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG,30 Oct 1992,True,80%,123 min,,A River Runs Through It,movie,N/A,"Norman Maclean (story), Richard Friedenberg (screenplay)",1992,tt0105265,7.2,"51,644",,
0,"Michael Douglas, Glenn Close, Anne Archer, Ellen Latzen",Nominated for 6 Oscars. Another 7 wins & 16 nominations.,N/A,USA,N/A,Adrian Lyne,,"Drama, Thriller",6.9/10,English,67/100,67,A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,https://m.media-amazon.com/images/M/MV5BYjBjNzNiNWYtYWU0NC00OTdjLTk3NmYtM2NjZjc2ZGIwOTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,18 Sep 1987,True,75%,119 min,,Fatal Attraction,movie,N/A,"James Dearden (screenplay), James Dearden (short film)",1987,tt0093010,6.9,"72,526",,
0,"Maria Mayenzet, Peter Coyote, Dave Austin, Richard Partlow",Nominated for 1 Oscar. Another 3 nominations.,N/A,USA,N/A,Richard Marquand,,"Drama, Mystery, Thriller",6.5/10,English,60/100,60,"A wealthy woman is murdered in her beach house. The husband is allegedly knocked out first. He inherits all her inherited wealth. He has a female corporate lawyer, criminal prosecutor 4 years ago, represent him in court. Guilty?",https://m.media-amazon.com/images/M/MV5BYjIxNjczNmEtNDAzYi00MDcyLWExZTYtYTc2NDZlMDA2MzAwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,N/A,R,04 Oct 1985,True,81%,108 min,,Jagged Edge,movie,N/A,Joe Eszterhas,1985,tt0089360,6.5,"12,586",,
0,"Jane Fonda, Robert De Niro, Swoosie Kurtz, Martha Plimpton",N/A,N/A,"USA, Canada",N/A,Martin Ritt,,"Drama, Romance",6.4/10,English,,N/A,A struggling widow falls in love with an illiterate short-order cook whom she teaches to read and write in her kitchen each night.,https://m.media-amazon.com/images/M/MV5BMzhkYTEyYzItMWU5Ny00NjhiLWFiNmEtM2QwOWVlY2UyZThmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,PG-13,09 Feb 1990,True,33%,104 min,,Stanley & Iris,movie,N/A,"Pat Barker (novel), Harriet Frank Jr. (screenplay), Irving Ravetch (screenplay)",1990,tt0100680,6.4,"6,795",,
0,"Robert De Niro, Charles Grodin, Yaphet Kotto, John Ashton",Nominated for 2 Golden Globes. Another 2 wins & 2 nominations.,N/A,USA,N/A,Martin Brest,,"Action, Comedy, Crime, Thriller",7.5/10,English,78/100,78,"An accountant is chased by bounty hunters, the F.B.I., and the Mafia after jumping bail.",https://m.media-amazon.com/images/M/MV5BZGIwM2JhNmQtYzQ5ZC00NzdkLTgwZjItMDRiN2QxM2ViMzk0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,N/A,R,20 Jul 1988,True,94%,126 min,,Midnight Run,movie,N/A,George Gallo,1988,tt0095631,7.5,"70,186",,
0,"Robert De Niro, Robin Williams, Julie Kavner, Ruth Nelson",Nominated for 3 Oscars. Another 6 wins & 8 nominations.,N/A,USA,N/A,Penny Marshall,,"Biography, Drama",7.8/10,English,74/100,74,"The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.",https://m.media-amazon.com/images/M/MV5BMjI5NjEzMDYyMl5BMl5BanBnXkFtZTgwNjgwNTg4NjE@._V1_SX300.jpg,N/A,PG-13,11 Jan 1991,True,88%,121 min,,Awakenings,movie,N/A,"Oliver Sacks (book), Steven Zaillian (screenplay)",1990,tt0099077,7.8,"117,923",,
0,"Dennis Quaid, Tamlyn Tomita, Sab Shimono, Shizuko Hoshi",3 nominations.,N/A,USA,N/A,Alan Parker,,"Drama, Romance, War",6.7/10,"English, Japanese",,N/A,The passionate romance between an Irish-American man and a Japanese-American woman is threatened when the Pearl Harbor attacks happen and the woman is forced into a prison camp because of her ethnicity.,https://m.media-amazon.com/images/M/MV5BZDJmYWI4MTEtMjY0Yy00NDEyLWE4ZGYtNjFhYzFiMDlmMmM3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,R,01 Jan 1991,True,64%,138 min,,Come See the Paradise,movie,N/A,Alan Parker,1990,tt0099291,6.7,"2,359",,
0,"Kurt Russell, William Baldwin, Robert De Niro, Donald Sutherland",Nominated for 3 Oscars. Another 1 win & 8 nominations.,N/A,USA,N/A,Ron Howard,,"Crime, Drama, Mystery, Thriller",6.7/10,English,38/100,38,"Two Chicago firefighter brothers, who don't get along, have to work together while a dangerous arsonist is on the loose.",https://m.media-amazon.com/images/M/MV5BZTFjOWVkNjUtYTdkOC00MGQ5LWI5OTQtMTIyYzQwN2UzMDgzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,R,24 May 1991,True,74%,137 min,,Backdraft,movie,N/A,Gregory Widen,1991,tt0101393,6.7,"69,057",,
0,"Jeff Bridges, Adam Bryant, Paul Lombardi, David Hyde Pierce",Won 1 Oscar. Another 13 wins & 37 nominations.,N/A,USA,N/A,Terry Gilliam,,"Comedy, Drama, Fantasy",7.5/10,English,61/100,61,"A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake.",https://m.media-amazon.com/images/M/MV5BOGZmMDM1NTQtMzc0Yi00ODRiLWJjYjQtMGRmYWRlOTY2ODMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,27 Sep 1991,True,83%,137 min,,The Fisher King,movie,N/A,Richard LaGravenese,1991,tt0101889,7.5,"76,332",,
0,"Melissa Leo, Misty Upham, Charlie McDermott, Michael O'Keefe",Nominated for 2 Oscars. Another 32 wins & 37 nominations.,N/A,USA,N/A,Courtney Hunt,,"Crime, Drama",7.1/10,"English, French, Chinese, Urdu, Mohawk",82/100,82,"A mom looks for another source of income, when her husband leaves with the money meant for the new mobile home. A nearby Indian territory stretches across the border to Canada with a drivable frozen river between. Smuggling?",https://m.media-amazon.com/images/M/MV5BMTk2NjMwMDgzNF5BMl5BanBnXkFtZTcwMDY0NDY3MQ@@._V1_SX300.jpg,N/A,R,05 Sep 2008,True,88%,97 min,,Frozen River,movie,N/A,Courtney Hunt,2008,tt0978759,7.1,"24,235",,
0,"Charlize Theron, Thomas Curtis, Elle Peterson, Frances McDormand",Nominated for 2 Oscars. Another 6 wins & 17 nominations.,N/A,USA,N/A,Niki Caro,,Drama,7.3/10,English,68/100,68,"A fictionalized account of the first major successful sexual harassment case in the United States, Jenson vs. Eveleth Mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",https://m.media-amazon.com/images/M/MV5BNTM3OTEwODYzNl5BMl5BanBnXkFtZTcwNjM1NzUzMw@@._V1_SX300.jpg,N/A,R,21 Oct 2005,True,69%,126 min,,North Country,movie,N/A,"Michael Seitzman (screenplay), Clara Bingham (book), Laura Leedy (book)",2005,tt0395972,7.3,"38,385",,
0,"Sally Field, Lindsay Crouse, Ed Harris, Amy Madigan",Won 2 Oscars. Another 11 wins & 14 nominations.,N/A,USA,N/A,Robert Benton,,Drama,7.3/10,English,70/100,70,"In central Texas in the 1930s, a widow, with two small children, tries to run her small 40-acre farm with the help of two disparate people.",https://m.media-amazon.com/images/M/MV5BNGQwODc1NTctYTAzMS00M2YyLTgwNzMtNGY1MDE4MjE4YzY5XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,N/A,PG,05 Oct 1984,True,89%,111 min,,Places in the Heart,movie,N/A,Robert Benton,1984,tt0087921,7.3,"9,806",,
0,"Sissy Spacek, Anne Bancroft, Ed Berke, Carol Robbins",Nominated for 1 Golden Globe. Another 1 nomination.,N/A,USA,N/A,Tom Moore,,Drama,7.6/10,English,,N/A,"What would you do if someone you loved sat down with you one night and calmly told you that they were going to end their life before morning? This is Thelma Cates' dilemma. Her daughter, ...",https://m.media-amazon.com/images/M/MV5BMjhkYTViYzItODg1ZS00OTRjLTlmMzUtMDIwYTM0OWRlNWQyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,PG-13,29 Jan 1987,True,,96 min,,"'night, Mother",movie,N/A,"Marsha Norman (play), Marsha Norman (screenplay)",1986,tt0090556,7.6,"2,043",,
0,"Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney, Kevin Pollak",1 win & 7 nominations.,N/A,USA,N/A,Peter Hyams,,"Action, Fantasy, Horror, Thriller",5.8/10,"English, Latin",33/100,33,"At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him.",https://m.media-amazon.com/images/M/MV5BYWM3MTMwYTYtNTVmOC00NWU2LWJjNmMtY2YwMDM4NWM4NDhiXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,N/A,R,24 Nov 1999,True,11%,122 min,,End of Days,movie,N/A,Andrew W. Marlowe,1999,tt0146675,5.8,"103,607",,
0,"Tom Hanks, Tim Allen, Don Rickles, Jim Varney",Nominated for 3 Oscars. Another 27 wins & 20 nominations.,N/A,USA,N/A,John Lasseter,,"Animation, Adventure, Comedy, Family, Fantasy",8.3/10,English,95/100,95,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.,https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_SX300.jpg,N/A,G,22 Nov 1995,True,100%,81 min,,Toy Story,movie,N/A,"John Lasseter (original story by), Pete Docter (original story by), Andrew Stanton (original story by), Joe Ranft (original story by), Joss Whedon (screenplay by), Andrew Stanton (screenplay by), Joel Cohen (screenplay by), Alec Sokolow (screenplay by)",1995,tt0114709,8.3,"852,896",,
0,"Demi Moore, Michael Caine, Lambert Wilson, Nathaniel Parker",N/A,N/A,"UK, Luxembourg",N/A,Michael Radford,,"Crime, Drama, Thriller",6.8/10,English,57/100,57,"In 1960s London, an elderly janitor convinces a glass-ceiling constrained executive to help him steal a handful of diamonds from their employer, the London Diamond Corporation.",https://m.media-amazon.com/images/M/MV5BMjA1NTQ2NDU5MF5BMl5BanBnXkFtZTcwODI1MzI2MQ@@._V1_SX300.jpg,N/A,PG-13,28 Mar 2008,True,55%,108 min,,Flawless,movie,N/A,Edward Anderson,2007,tt0780516,6.8,"22,347",,
0,"Saffron Burrows, Peter Mullan, Maria Doyle Kennedy, Tam Dean Burn",3 nominations.,N/A,"USA, UK",N/A,Mike Figgis,,Drama,6.2/10,English,46/100,46,A footman seduces a count's daughter.,https://m.media-amazon.com/images/M/MV5BMjE4NjUyOTIzN15BMl5BanBnXkFtZTcwMTg4ODMyMQ@@._V1_SX300.jpg,N/A,R,01 Sep 2000,True,39%,103 min,,Miss Julie,movie,N/A,"Helen Cooper (screenplay), August Strindberg (play)",1999,tt0189744,6.2,"1,408",,
0,"Tobey Maguire, Jeremy W. Auman, Scott Sener, Skeet Ulrich",1 win.,N/A,USA,N/A,Ang Lee,,"Drama, Romance, War, Western",6.7/10,"English, German",69/100,69,"During the American Civil War, two friends join the Bushwhackers, a militant group loyal to the Confederacy.",https://m.media-amazon.com/images/M/MV5BMTEzMTRjZDMtNjMyZi00N2I5LWIyYTAtNjNhNDQ4ZjVjNTY3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,R,05 Nov 1999,True,63%,138 min,,Ride with the Devil,movie,N/A,"Daniel Woodrell (novel), James Schamus (screenplay)",1999,tt0134154,6.7,"12,699",,
0,"Janet McTeer, Kimberly J. Brown, Jay O. Sanders, Gavin O'Connor",Nominated for 1 Oscar. Another 10 wins & 11 nominations.,N/A,USA,N/A,Gavin O'Connor,,"Comedy, Drama",6.7/10,English,75/100,75,"A woman and her daughter have been constantly moving from town to town for years, but their newest home might be different from all the others.",https://m.media-amazon.com/images/M/MV5BZTgwOGVjNTEtMzRlYS00ZGE3LTk1ZGYtMDY3ODMzMjFiNmQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,PG-13,03 Mar 2000,True,82%,102 min,,Tumbleweeds,movie,N/A,"Angela Shelton (story), Gavin O'Connor (screenplay), Angela Shelton (screenplay)",1999,tt0161023,6.7,"3,155",,
0,"Claudine Auger, Luigi Pistilli, Claudio Camaso, Anna Maria Rosati",4 wins.,N/A,Italy,N/A,Mario Bava,,"Horror, Mystery, Thriller",6.6/10,"Italian, English",,N/A,"The murder of a wealthy countess, which was erroneously deemed suicide, triggers a chain reaction of brutal killings in the surrounding bay area, as several unscrupulous characters try to take over her large estate.",https://m.media-amazon.com/images/M/MV5BMzcwNTA3ZmMtMjQyZi00ZjdkLWExMzItOTVkODQ2MDRiZTVjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,R,03 May 1972,True,85%,84 min,,A Bay of Blood,movie,N/A,"Mario Bava (screenplay), Giuseppe Zaccariello (screenplay), Filippo Ottoni (screenplay), Dardano Sacchetti (story), Gianfranco Barberi (story), Gene Luotto (dialogue)",1971,tt0067656,6.6,"8,501",,
0,"Eddie Murphy, Lane Smith, Sheryl Lee Ralph, Joe Don Baker",4 wins.,N/A,USA,N/A,Jonathan Lynn,,"Comedy, Crime",5.9/10,English,45/100,45,"A conman discovers during a ""job"" that US Congress is where the money is. ""Name recognition"" gets him elected. Will he develop a conscience?",https://m.media-amazon.com/images/M/MV5BOTJmYjQxYzEtOTljMC00NmEwLWFlMDktNmFmNTQ1MjE3NDU3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,N/A,R,04 Dec 1992,True,13%,112 min,,The Distinguished Gentleman,movie,N/A,"Marty Kaplan (story), Jonathan Reynolds (story), Marty Kaplan (screenplay)",1992,tt0104114,5.9,"14,765",,
0,"Edmond O'Brien, Frank Lovejoy, William Talman, José Torvay",1 win.,N/A,USA,N/A,Ida Lupino,,"Crime, Drama, Film-Noir, Thriller",7.0/10,"English, Spanish",,N/A,Two fishermen pick up a psychotic escaped convict who tells them that he intends to murder them when the ride is over.,https://m.media-amazon.com/images/M/MV5BNjM3NTY4OWYtNzkzNy00ZGZhLThkMmUtYjM4OTRlNmY0MWI2L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,Approved,29 Apr 1953,True,100%,71 min,,The Hitch-Hiker,movie,N/A,"Collier Young (screenplay), Ida Lupino (screenplay), Robert L. Joseph (adaptation)",1953,tt0045877,7.0,"6,421",,
0,"Errol Flynn, Olivia de Havilland, Raymond Massey, Ronald Reagan",N/A,N/A,USA,N/A,Michael Curtiz,,"Adventure, Biography, Drama, History, Romance, War, Western",6.3/10,English,,N/A,"In 1854, Jeb Stuart, George Custer and other graduates from West Point are posted to Kansas to help pacify the territory before railroad construction to Santa Fe can resume.",https://m.media-amazon.com/images/M/MV5BMTcxNzk0NTEtMGYzYi00MDdjLWJlOGQtMmJlOGU0ODZiNzhkXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,N/A,Not Rated,28 Dec 1940,True,83%,110 min,,Santa Fe Trail,movie,N/A,Robert Buckner (original screenplay),1940,tt0033021,6.3,"3,138",,
0,"Anjelica Huston, Marion O'Dwyer, Niall O'Shea, Ciaran Owens",1 win & 2 nominations.,N/A,"USA, Ireland",N/A,Anjelica Huston,,"Comedy, Drama, Romance",6.6/10,"English, French",55/100,55,"The unexpected death of her husband sends a woman and her seven children, ages 2-14, into emotional turmoil and financial crisis in 1967 Dublin. She is forced to borrow money from a ...",https://m.media-amazon.com/images/M/MV5BMDYwOTEzMTAtMjM5Mi00YjY5LThhMjgtMjI2MWFkZGRmZmYxXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SX300.jpg,N/A,R,03 Mar 2000,True,41%,92 min,,Agnes Browne,movie,N/A,"Brendan O'Carroll (novel), John Goldsmith (screenplay), Brendan O'Carroll (screenplay)",1999,tt0160509,6.6,"1,941",,
0,"Ralph Fiennes, Stephen Rea, Julianne Moore, Heather-Jay Jones",Nominated for 2 Oscars. Another 2 wins & 25 nominations.,N/A,"UK, USA",N/A,Neil Jordan,,"Drama, Romance",7.1/10,English,65/100,65,A desperate man tries to find out why his beloved left him years ago.,https://m.media-amazon.com/images/M/MV5BYzhkNDRkMDctYTcxMy00MTI3LWI5ODQtZWNkYWQ2ZjA2ZDk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,21 Jan 2000,True,67%,102 min,,The End of the Affair,movie,N/A,"Graham Greene (novel), Neil Jordan (screenplay)",1999,tt0172396,7.1,"20,610",,
0,"Ralph Fiennes, Stephen Rea, Julianne Moore, Heather-Jay Jones",Nominated for 2 Oscars. Another 2 wins & 25 nominations.,N/A,"UK, USA",N/A,Neil Jordan,,"Drama, Romance",7.1/10,English,65/100,65,A desperate man tries to find out why his beloved left him years ago.,https://m.media-amazon.com/images/M/MV5BYzhkNDRkMDctYTcxMy00MTI3LWI5ODQtZWNkYWQ2ZjA2ZDk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,21 Jan 2000,True,67%,102 min,,The End of the Affair,movie,N/A,"Graham Greene (novel), Neil Jordan (screenplay)",1999,tt0172396,7.1,"20,610",,
0,"Kate Winslet, Harvey Keitel, Julie Hamilton, Sophie Lee",2 wins & 3 nominations.,N/A,"USA, Australia",N/A,Jane Campion,,"Comedy, Drama",5.9/10,"English, Hindi",57/100,57,"Ruth's been brainwashed by a guru in Delhi, India. Her parents in Sydney hire a specialist in reversing this. Ruth is tricked to return to Australia and is isolated in an outback cabin with the specialist. It gets messy.",https://m.media-amazon.com/images/M/MV5BOTRhYTVlZTQtM2IzYi00NWEyLThkNjMtMjM5ZTU1ZGMxMGYwXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,N/A,R,18 Feb 2000,True,45%,115 min,,Holy Smoke,movie,N/A,"Anna Campion, Jane Campion",1999,tt0144715,5.9,"13,664",,
0,"Sigourney Weaver, Dara Perlmutter, David Strathairn, Kayla Perlmutter",Nominated for 1 Golden Globe. Another 3 wins & 5 nominations.,N/A,"USA, Germany",N/A,Scott Elliott,,Drama,6.7/10,English,65/100,65,A woman's life falls apart after she's blamed for an accident on her property.,https://m.media-amazon.com/images/M/MV5BMzg1Y2FkZjUtNWUyZC00MjVjLThjNjItOTE1NWExOWJmNjU1XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,N/A,R,21 Jan 2000,True,65%,125 min,,A Map of the World,movie,N/A,"Jane Hamilton (novel), Peter Hedges (screenplay), Polly Platt (screenplay)",1999,tt0160513,6.7,"3,819",,
0,"Woody Allen, Ben Duncan, Daniel Okrent, Dan Moran",Nominated for 2 Oscars. Another 1 win & 13 nominations.,N/A,USA,20 Jun 2000,Woody Allen,,"Comedy, Drama, Music",7.2/10,English,70/100,70,"In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",https://m.media-amazon.com/images/M/MV5BMjE2MzA5MDQ4NV5BMl5BanBnXkFtZTgwNjI4ODQxMDE@._V1_SX300.jpg,Sony Pictures Classics,PG-13,10 Mar 2000,True,77%,95 min,,Sweet and Lowdown,movie,N/A,Woody Allen,1999,tt0158371,7.2,"31,254",,
0,"Tom Hanks, Bruce Willis, Melanie Griffith, Kim Cattrall",1 win & 5 nominations.,N/A,USA,N/A,Brian De Palma,,"Comedy, Drama, Romance",5.6/10,English,27/100,27,"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight and attracting the interest of a down and out reporter.",https://m.media-amazon.com/images/M/MV5BMTc4MzEzMjc0Nl5BMl5BanBnXkFtZTgwNzU1NTk4NjE@._V1_SX300.jpg,N/A,R,21 Dec 1990,True,16%,125 min,,The Bonfire of the Vanities,movie,N/A,"Michael Cristofer (screenplay), Tom Wolfe (novel)",1990,tt0099165,5.6,"20,578",,
0,"Mara Hobel, Michael Lucas, Hugh Panaro, Aaron Williams",2 wins & 2 nominations.,N/A,USA,01 Jan 1998,Victor Mignatti,,"Comedy, Drama, Musical, Romance",6.7/10,English,,N/A,"A quirky, romantic comedy about the complexity and frustration of finding a true love in the gay community. Marc is a struggling actor who finds an apartment in NYC by searching the ...",https://m.media-amazon.com/images/M/MV5BMzY4MzI1OTEyMF5BMl5BanBnXkFtZTcwMzY3NDkxMQ@@._V1_SX300.jpg,Wolfe Video,Not Rated,19 May 1998,True,29%,111 min,,Broadway Damage,movie,N/A,Victor Mignatti,1997,tt0118780,6.7,562,,
0,"Fred Astaire, Leslie Caron, Terry Moore, Thelma Ritter",Nominated for 3 Oscars. Another 1 nomination.,N/A,USA,N/A,Jean Negulesco,,"Musical, Romance",6.7/10,"English, French",,N/A,"On a trip to France, millionaire Jervis Pendleton sees an 18 year old girl in an orphanage. Enchanted with her, but mindful of the difference in their ages, he sponsors her to college in ...",https://m.media-amazon.com/images/M/MV5BZDgyNmJmMjktNGE4YS00NzQ3LTkyZjMtMjYzNmYwMTU0ODUyXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,Approved,05 May 1955,True,,126 min,,Daddy Long Legs,movie,N/A,"Phoebe Ephron (screenplay), Henry Ephron (screenplay), Jean Webster (novel)",1955,tt0047969,6.7,"3,339",,
0,"Groucho Marx, Chico Marx, Harpo Marx, John Carroll",N/A,N/A,USA,N/A,Edward Buzzell,,"Comedy, Musical, Western",6.9/10,English,,N/A,"The Marx Brothers come to the rescue in the Wild West when a young man, trying to settle an old family feud so he can marry the girl he loves, runs afoul of crooks.",https://m.media-amazon.com/images/M/MV5BMjE2NjY2NTk3M15BMl5BanBnXkFtZTgwODMwMjM4MTE@._V1_SX300.jpg,N/A,Passed,06 Dec 1940,True,89%,80 min,,Go West,movie,N/A,Irving Brecher (original screenplay),1940,tt0032536,6.9,"4,927",,
0,"Jean Gabin, Dita Parlo, Pierre Fresnay, Erich von Stroheim",Nominated for 1 Oscar. Another 6 wins & 1 nomination.,N/A,France,N/A,Jean Renoir,,"Drama, War",8.1/10,"French, German, English, Russian",,N/A,"During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.",https://m.media-amazon.com/images/M/MV5BMTg3MTI5NTk0N15BMl5BanBnXkFtZTgwMjU1MDM5MTE@._V1_SX300.jpg,N/A,Not Rated,12 Sep 1938,True,97%,113 min,,La Grande Illusion,movie,N/A,"Charles Spaak (scenario and dialogue), Jean Renoir (scenario and dialogue)",1937,tt0028950,8.1,"32,571",,
