,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,Taboo,1999,Unrated,18 Dec 1999,100 min,"Drama, History, Thriller",Nagisa Ôshima,"Ryôtarô Shiba (novel), Nagisa Ôshima (screenplay)","Takeshi Kitano, Ryûhei Matsuda, Shinji Takeda, Tadanobu Asano","The new member of a samurai militia unit causes disruption as several of his colleagues fall in love with him, threatening to disturb the rigid code of their squad.",Japanese,"Japan, France, UK",10 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BZDYyMzBkZjAtNDEyYi00ZDY1LTkyZWItNjQwYmZhNjQ5MDJkXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_SX300.jpg,75,6.9,"6,815",tt0213682,movie,N/A,N/A,N/A,N/A,True,6.9/10,71%,75/100,,,,
0,6ixtynin9,1999,R,19 Nov 1999,118 min,"Comedy, Crime, Thriller",Pen-Ek Ratanaruang,Pen-Ek Ratanaruang,"Lalita Panyopas, Sirisin Siripornsmathikul, Prompop Lee, Surapong Mekpongsathorn","A woman, fired from a financial coorporation during the Asia crisis, returns home with no money. However, she finds a box with a fortune in front of her door, and decides to keep it. ...",Thai,Thailand,5 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTg1MzA4NDUxOF5BMl5BanBnXkFtZTYwODMyOTU5._V1_SX300.jpg,65,7.2,"1,885",tt0235154,movie,N/A,N/A,N/A,N/A,True,7.2/10,94%,65/100,,,,
0,Audition,1999,R,03 Mar 2000,115 min,"Drama, Horror, Mystery",Takashi Miike,"Ryû Murakami (novel), Daisuke Tengan (screenplay)","Ryo Ishibashi, Eihi Shiina, Tetsu Sawaki, Jun Kunimura","A widower takes an offer to screen girls at a special audition, arranged for him by a friend to find him a new wife. The one he fancies is not who she appears to be after all.",Japanese,Japan,4 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNTE5YzIzMjQtMzUxNC00Njk4LWI1MjAtZWQyZGRkNTlkMGE1XkEyXkFqcGdeQXVyNDQ5MDYzMTk@._V1_SX300.jpg,69,7.2,"69,092",tt0235198,movie,N/A,N/A,N/A,N/A,True,7.2/10,81%,69/100,,,,
0,The Hole,2001,R,20 Apr 2001,102 min,"Drama, Mystery, Thriller",Nick Hamm,"Guy Burt (novel), Ben Court (screenplay), Caroline Ip (screenplay)","Thora Birch, Desmond Harrington, Daniel Brocklebank, Laurence Fox",Four teenagers at a British private school secretly uncover and explore the depths of a sealed underground hole created decades ago as a possible bomb shelter.,English,UK,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNjAyNTUyN2QtZDYzNC00MWQwLTk4MWQtYzc3OTQ2ZTFkMDQzL2ltYWdlXkEyXkFqcGdeQXVyNTE4MzAyNDk@._V1_SX300.jpg,N/A,6.2,"43,370",tt0242527,movie,N/A,N/A,N/A,N/A,True,6.2/10,50%,,,,,
0,The Sleeping Dictionary,2003,R,31 Jan 2003,109 min,"Drama, Romance",Guy Jenkin,Guy Jenkin,"Jessica Alba, Brenda Blethyn, Hugh Dancy, Bob Hoskins",A young Englishman is sent to Malaysian Borneo in the 1930s to stay with a tribe as UK's colonial representative. A local woman (J.Alba) helps him understand local tradition and language. He falls in love with her etc. despite the taboo.,English,"UK, USA, Germany",4 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTA1NTE3Njk0MDJeQTJeQWpwZ15BbWU3MDMwOTQxMzE@._V1_SX300.jpg,N/A,6.6,"7,974",tt0242888,movie,N/A,N/A,N/A,N/A,True,6.6/10,,,,,,
0,Kabhi Khushi Kabhie Gham...,2001,Not Rated,14 Dec 2001,210 min,"Drama, Musical, Romance",Karan Johar,"Karan Johar, Sheena Parikh (screenplay)","Amitabh Bachchan, Jaya Bachchan, Shah Rukh Khan, Kajol","After marrying a poor woman, rich Rahul is disowned by his father and moves to London to build a new life. Years later, his now grown up little brother Rohan embarks on a mission to bring Rahul back home and reunite the family again.","Hindi, English",India,27 wins & 43 nominations.,https://m.media-amazon.com/images/M/MV5BOTQ5Nzc3NzAtMzZlMS00ZWJjLWIxMGMtNDU4ZTQ1NmNjMjc5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,N/A,7.4,"42,387",tt0248126,movie,N/A,N/A,N/A,N/A,True,7.4/10,100%,,,,,
0,Asterix and Obelix Meet Cleopatra,2002,PG,24 Jun 2005,107 min,"Adventure, Comedy, Family, Fantasy",Alain Chabat,"René Goscinny (comic book ""Astérix et Cléopatre""), Albert Uderzo (comic book ""Astérix et Cléopatre""), Alain Chabat (screenplay)","Gérard Depardieu, Christian Clavier, Jamel Debbouze, Monica Bellucci",Astérix and Obélix go to Egypt to help architect Numérobis who is building a palace for Cleopatra.,"French, Arabic, Cantonese, Latin, German","France, Germany",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BM2Q3NmUzNjAtM2VjMS00MGU3LWE4YjEtZTM1NDM0YTdlOWRkXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_SX300.jpg,N/A,6.6,"47,296",tt0250223,movie,N/A,N/A,N/A,N/A,True,6.6/10,86%,,,,,
0,Late Night Shopping,2001,N/A,22 Jun 2001,91 min,Comedy,Saul Metzstein,Jack Lothian,"Luke de Woolfson, James Lance, Kate Ashfield, Enzo Cilenti","Four young friends have tedious night jobs and meet every night after work in a café. Sean hasn't met his girlfriend in three weeks, Vincent flirts with everybody, Lenny is too afraid to ...",English,"UK, Germany",7 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMTY1MzkwMzQ2MV5BMl5BanBnXkFtZTYwMTgwNDg5._V1_SX300.jpg,N/A,6.9,"2,061",tt0250491,movie,16 Nov 2004,N/A,N/A,N/A,True,6.9/10,67%,,,,,
0,The Tunnel,2001,N/A,21 Jan 2001,150 min,"Drama, History, Thriller",Roland Suso Richter,Johannes W. Betz,"Heino Ferch, Nicolette Krebitz, Sebastian Koch, Alexandra Maria Lara","During the Cold War, Germany was divided into two states - East and West. This epic story tells about their dramatic connections.",German,Germany,11 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTM4NTg0NzQ1Nl5BMl5BanBnXkFtZTcwOTY4MTkyMQ@@._V1_SX300.jpg,72,7.7,"5,902",tt0251447,movie,N/A,N/A,N/A,N/A,True,7.7/10,84%,72/100,,,,
0,The Laramie Project,2002,TV-14,09 Mar 2002,97 min,"Crime, Drama, History",Moisés Kaufman,"Moisés Kaufman (play), Moisés Kaufman (screenplay), Stephen Belber (play), Stephen Belber (screenplay), Amanda Gronich (play), Amanda Gronich (screenplay), Greg Pierotti (play), Greg Pierotti (screenplay), Kelli Simpkins (play), Kelli Simpkins (screenplay), Jeffrey LaHoste (play), Jeffrey LaHoste (screenplay), John McAdams (play), John McAdams (screenplay), Leigh Fondakowski (play), Leigh Fondakowski (screenplay), Andy Paris (play), Andy Paris (screenplay), Barbara Pitts (play), Barbara Pitts (screenplay), Stephen Wangh (play), Stephen Wangh (screenplay)","Kathleen Chalfant, Laura Linney, Peter Fonda, Jeremy Davies",The true story of an American town in the wake of the murder of Matthew Shepard.,English,USA,Nominated for 4 Primetime Emmys. Another 5 wins & 13 nominations.,https://ia.media-imdb.com/images/M/MV5BMzczNDAzNzU2NF5BMl5BanBnXkFtZTcwMDgyNjgxMQ@@._V1_SX300.jpg,N/A,7.3,"5,775",tt0257850,movie,N/A,N/A,N/A,N/A,True,7.3/10,92%,,,,,
0,Joint Security Area,2000,Not Rated,09 Sep 2000,110 min,"Action, Drama, Thriller, War",Chan-wook Park,"Seong-san Jeong, Hyun-seok Kim, Mu-yeong Lee, Chan-wook Park, Myeong-chan Park (comic), Sang-yeon Park (novel)","Yeong-ae Lee, Byung-hun Lee, Kang-ho Song, Tae-woo Kim","After a shooting incident at the North/South Korean border/DMZ leaves 2 North Korean soldiers dead, a neutral Swiss/Swedish team investigates, what actually happened.","Korean, English, German",South Korea,14 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BZjI3NjFlOTktN2JhYy00NjhjLWFmYWYtMDk3ZTkwOWQwZTAwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,58,7.8,"24,979",tt0260991,movie,N/A,N/A,N/A,N/A,True,7.8/10,77%,58/100,,,,
0,Dagon,2001,R,31 Oct 2001,98 min,"Fantasy, Horror, Mystery",Stuart Gordon,"H.P. Lovecraft (short stories ""Dagon"" and ""The Shadow Over Innsmouth""), Dennis Paoli (screenplay)","Ezra Godden, Francisco Rabal, Raquel Meroño, Macarena Gómez",A boating accident runs a young man and woman ashore in a decrepit Spanish fishing town which they discover is in the grips of an ancient sea god and its monstrous half human offspring.,"English, Gallegan, Spanish",Spain,8 nominations.,https://m.media-amazon.com/images/M/MV5BY2NjNWM0Y2UtNzZmZi00ODBjLTgzNGEtMjEyMGM5NTVmM2ZiXkEyXkFqcGdeQXVyOTY0NzE2NTU@._V1_SX300.jpg,N/A,6.2,"16,257",tt0264508,movie,N/A,N/A,N/A,N/A,True,6.2/10,67%,,,,,
0,Ripley's Game,2002,R,07 Feb 2003,110 min,"Crime, Drama, Mystery, Thriller",Liliana Cavani,"Charles McKeown, Liliana Cavani, Patricia Highsmith (novel)","Ray Winstone, John Malkovich, Uwe Mansshardt, Hanns Zischler",A dying family man in need of money is persuaded to assassinate a European crime boss.,"English, German, Italian","UK, Italy, USA",3 nominations.,https://m.media-amazon.com/images/M/MV5BMTA5MjMyODQzNzNeQTJeQWpwZ15BbWU2MDkwMzg0Nw@@._V1_SX300.jpg,N/A,6.6,"16,757",tt0265651,movie,N/A,N/A,N/A,N/A,True,6.6/10,92%,,,,,
0,Conspiracy,2008,R,15 Feb 2008,90 min,"Action, Drama, Mystery, Thriller, War",Adam Marcus,"Adam Marcus, Debra Sullivan","Val Kilmer, Gary Cole, Jennifer Esposito, Jay Jablonski",A seasoned senior enlisted special operations (spec ops) United States Marine is wounded during combat operations in Iraq. He is retired from the Marine Corps and visits a friend on a ranch...,"English, Spanish, Russian, Arabic, French",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQ0MDM2NzMzNF5BMl5BanBnXkFtZTcwNzk4MTE2MQ@@._V1_SX300.jpg,N/A,4.6,"3,673",tt1043838,movie,N/A,N/A,N/A,N/A,True,4.6/10,,,,,,
0,Jalla! Jalla!,2000,N/A,22 Dec 2000,88 min,"Comedy, Drama, Romance",Josef Fares,Josef Fares,"Fares Fares, Torkel Petersson, Tuva Novotny, Laleh Pourkarim","Roro, a foreign worker in Swedish parks, loves his girlfriend but is about to marry another girl to prevent her from being sent back to Lebanon. Roros best friend, Måns, has his own ...","Swedish, Arabic",Sweden,7 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BODk2YWMzMGUtYTdlZS00Y2JhLThhZTYtNTQ5ZmI5MzkxNmQ0XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg,N/A,6.7,"12,657",tt0269389,movie,N/A,N/A,N/A,N/A,True,6.7/10,56%,,,,,
0,The Beautiful Country,2004,R,13 Mar 2004,125 min,Drama,Hans Petter Moland,"Sabina Murray (story), Lingard Jervey (story), Sabina Murray (screenplay)","Damien Nguyen, Bai Ling, Thi Hoa Mai, Nick Nolte","After reuniting with his mother in Ho Chi Minh City, a family tragedy causes Binh to flee from Viet Nam to America. Landing in New York, Binh begins a road trip to Texas, where his American father is said to live.","Vietnamese, English, Mandarin, Cantonese, Malay","Norway, USA",1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BYWEwNTI4YzAtOWI0NS00ZGE0LWI4NTAtMDdhNzZkODBiNGM3XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,64,7.4,"3,662",tt0273108,movie,N/A,N/A,N/A,N/A,True,7.4/10,,64/100,,,,
0,Darkness,2002,PG-13,25 Dec 2004,88 min,Horror,Jaume Balagueró,"Jaume Balagueró, Fernando de Felipe, Miguel Tejada-Flores (additional dialogue)","Anna Paquin, Lena Olin, Iain Glen, Giancarlo Giannini","A teenage girl moves into a remote countryside house with her family, only to discover that their gloomy new home has a horrifying past that threatens to destroy the family.",English,"USA, Spain",2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BYjE1NTI3ZjItYzVjMi00NWY3LThjNTctNjhhNzU5ZjEwZTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,15,5.5,"18,420",tt0273517,movie,N/A,N/A,N/A,N/A,True,5.5/10,4%,15/100,,,,
0,Mockingbird Don't Sing,2001,Not Rated,04 May 2001,98 min,"Biography, Drama",Harry Bromley Davenport,Daryl Haney,"Melissa Errico, Joe Regalbuto, Sean Young, Michael Lerner","Based on the actual events of one of the most horrific cases of child abuse ever to be documented, this haunting drama tells the tale of a young girl that was locked in a room for over 12 years.","American Sign Language, English",USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTkwMTA2OTc3OV5BMl5BanBnXkFtZTcwOTMyODQyMQ@@._V1_SX300.jpg,N/A,6.5,"1,722",tt0273822,movie,N/A,N/A,N/A,N/A,True,6.5/10,,,,,,
0,Renegade,2004,R,11 Feb 2004,124 min,"Adventure, Western",Jan Kounen,"Matthieu Le Naour (screenplay), Alexandre Coquelle (screenplay), Gérard Brach (screenplay), Louis Mellis (screenplay), Jan Kounen (screen story), Gérard Brach (screen story), Jean Giraud (comic book), Jean-Michel Charlier (comic book), Carlo De Boutiny (early collaboration), Cassidy Pope","Vincent Cassel, Juliette Lewis, Michael Madsen, Temuera Morrison","In 1870, after a brutal run-in with an outlaw in a brothel, Mike Blueberry becomes marshal in Arizona where he keeps the peace between Whites and Apaches but an influx of Indian gold treasure-hunters threatens to lead to violence.","English, Athapascan languages, German, French, Spanish, Apache languages","France, Mexico, UK",1 win.,https://m.media-amazon.com/images/M/MV5BMTUyOTk3MDUwOV5BMl5BanBnXkFtZTgwNjc0NjgwMzE@._V1_SX300.jpg,N/A,5.2,"10,163",tt0276830,movie,N/A,N/A,N/A,N/A,True,5.2/10,22%,,,,,
0,Shackleton's Antarctic Adventure,2001,N/A,10 Feb 2001,40 min,"Documentary, Short",George Butler,"Mose Richards, Crystal V. Spijer","Kevin Spacey, Conrad Anker, Iain Fraser, Michael Gambon",Shackleton's Antarctic Adventure is a giant-screen film that tells the dramatic true story of explorer Sir Ernest Shackleton's now-legendary 1914-1916 British Imperial Trans-Antarctic ...,English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTg2Mzc4MTY2OV5BMl5BanBnXkFtZTcwNTUyOTcyMQ@@._V1_SX300.jpg,N/A,7.7,412,tt0280105,movie,03 Sep 2002,N/A,WGBH Giant-Screen Films,N/A,True,7.7/10,,,,,,
0,Pulse,2001,R,09 Nov 2005,119 min,"Horror, Mystery, Sci-Fi, Thriller",Kiyoshi Kurosawa,Kiyoshi Kurosawa,"Haruhiko Katô, Kumiko Asô, Koyuki, Kurume Arisaka",Two groups of people discover evidence that suggests spirits may be trying to invade the human world through the Internet.,Japanese,Japan,2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BM2QyYmRlNjAtYTIzMC00Zjk5LWFmNTYtYzIxZDc2OTFiNmZiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,70,6.5,"15,447",tt0286751,movie,N/A,N/A,N/A,N/A,True,6.5/10,74%,70/100,,,,
0,Carolina,2003,PG-13,29 Apr 2004,96 min,"Comedy, Drama, Romance",Marleen Gorris,Katherine Fugate,"Julia Stiles, Shirley MacLaine, Alessandro Nivola, Randy Quaid",A young woman escapes her wildly eccentric family in search for a life of normalcy.,English,"USA, Germany",N/A,https://m.media-amazon.com/images/M/MV5BMjE2MzAwMjU5OF5BMl5BanBnXkFtZTcwNDM0MzMzMQ@@._V1_SX300.jpg,N/A,6.1,"3,926",tt0289889,movie,N/A,N/A,N/A,N/A,True,6.1/10,,,,,,
0,Dog Days,2001,R,09 Nov 2001,121 min,Drama,Ulrich Seidl,"Veronika Franz, Ulrich Seidl","Maria Hofstätter, Alfred Mrva, Erich Finsches, Gerti Lehner","In the tomb-like quiet of their ranch-style purgatory, a divorced husband and wife fight a wordless war while mourning an unspeakable mutual loss. A sadistic lover's ritual humiliation spawns both tenderness and revenge.",German,Austria,7 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTI5MDY1MzI5MV5BMl5BanBnXkFtZTcwMzQ5MzUyMQ@@._V1_SX300.jpg,66,7.1,"5,783",tt0290661,movie,13 Apr 2004,N/A,Arte France Cinéma,N/A,True,7.1/10,47%,66/100,,,,
0,My Sassy Girl,2001,Not Rated,27 Jul 2001,123 min,"Comedy, Drama, Romance",Jae-young Kwak,"Ho-sik Kim (novel), Jae-young Kwak (screenplay)","Tae-Hyun Cha, Ji-Hyun Jun, In-mun Kim, Wok-suk Song","A young man sees a drunk, cute woman standing too close to the tracks at a metro station in Seoul and pulls her back. She ends up getting him into trouble repeatedly after that, starting on the train.","Korean, English",South Korea,6 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjM2NTYxMTE3OV5BMl5BanBnXkFtZTgwNDgwNjgwMzE@._V1_SX300.jpg,N/A,8.0,"43,625",tt0293715,movie,N/A,N/A,N/A,N/A,True,8.0/10,,,,,,
0,The Warriors,1979,R,09 Feb 1979,92 min,"Action, Crime, Thriller",Walter Hill,"Sol Yurick (based on the novel by), David Shaber (screenplay by), Walter Hill (screenplay by)","Michael Beck, James Remar, Dorsey Wright, Brian Tyler","In the near future, a charismatic leader summons the street gangs of New York City in a bid to take it over. When he is killed, The Warriors are falsely blamed and now must fight their way home while every other gang is hunting them down.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTU2MWRiMTMtYzAzZi00NGYzLTlkMDEtNWQ3MzZlNTJlNzZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,65,7.6,"90,049",tt0080120,movie,N/A,N/A,N/A,N/A,True,7.6/10,89%,65/100,,,,
0,Towelhead,2007,R,26 Sep 2008,124 min,Drama,Alan Ball,"Alan Ball (written for the screen by), Alicia Erian (novel)","Summer Bishil, Chris Messina, Maria Bello, Peter Macdissi","A young Arab-American girl struggles with her sexual obsession, a bigoted Army reservist and her strict father during the Gulf War.","English, French, Arabic, Spanish",USA,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTI3MTY3OTM5MF5BMl5BanBnXkFtZTcwOTQ4MTA3MQ@@._V1_SX300.jpg,57,6.9,"11,242",tt0787523,movie,30 Dec 2008,"$277,354",Warner Independent,N/A,True,6.9/10,49%,57/100,,,,
0,Fubar,2002,R,21 May 2004,76 min,"Comedy, Music",Michael Dowse,"Michael Dowse, David Lawrence, Paul Spence, David Lawrence (concept), North Darling (character ""Farrel"")","Paul Spence, David Lawrence, Gordon Skilling, Andrew Sparacino","Headbangers Terry and Dean explore the depths of friendship, and the art and science of drinking beer like a man.",English,Canada,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTU3MzY0NzgwN15BMl5BanBnXkFtZTcwMDgxOTUyMQ@@._V1_SX300.jpg,N/A,7.0,"3,898",tt0302585,movie,20 May 2003,N/A,Xenon,N/A,True,7.0/10,58%,,,,,
0,The Happiness of the Katakuris,2001,R,23 Feb 2002,113 min,"Comedy, Fantasy, Horror, Musical",Takashi Miike,"Ai Kennedy (translation), Kikumi Yamagishi (screenplay)","Kenji Sawada, Keiko Matsuzaka, Shinji Takeda, Naomi Nishida","A family moves to the country to run a rustic mountain inn when, to their horror, the customers begin befalling sudden and unlikely fates.",Japanese,Japan,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMWVhYmFkOWMtZWQ1OC00MjQxLWE4MzEtMjk0NjQwMGE2MWJhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,60,7.1,"8,033",tt0304262,movie,N/A,N/A,N/A,N/A,True,7.1/10,,60/100,,,,
0,Sex Is Comedy,2002,R,05 Jun 2002,92 min,"Comedy, Drama, Romance",Catherine Breillat,Catherine Breillat,"Anne Parillaud, Grégoire Colin, Roxane Mesquida, Ashley Wanninger","A director struggles to film a difficult, intimate sex scene between two actors who happen to hate each other.","French, Portuguese","France, Portugal",1 nomination.,https://m.media-amazon.com/images/M/MV5BNzFjYWIzNTEtOWE3Ni00NzVjLWI5YzktNThlNWM0OWRkMGRiXkEyXkFqcGdeQXVyMjc2NTQ1MTI@._V1_SX300.jpg,63,5.6,"2,665",tt0304678,movie,N/A,N/A,N/A,N/A,True,5.6/10,68%,63/100,,,,
0,Stratosphere Girl,2004,Unrated,09 Sep 2004,90 min,"Drama, Mystery",Matthias X. Oberg,Matthias X. Oberg,"Chloé Winkel, Jon Yang, Rebecca Palmer, Tuva Novotny","Enter a dark, dangerous world where the lines between reality and fantasy are blurred. Angela is 18, a stunning Dutch blonde, a comic illustrator, and bored with life. Eager for adventure, ...","English, Dutch, Japanese","Netherlands, Switzerland, UK, Italy, Germany",1 win.,https://m.media-amazon.com/images/M/MV5BMTg5OTcwNDM5N15BMl5BanBnXkFtZTcwMzAzNjgyMQ@@._V1_SX300.jpg,N/A,6.5,"1,280",tt0306097,movie,N/A,N/A,N/A,N/A,True,6.5/10,,,,,,
0,Dead End,2003,R,26 Sep 2003,85 min,"Adventure, Horror, Mystery, Thriller","Jean-Baptiste Andrea, Fabrice Canepa","Jean-Baptiste Andrea, Fabrice Canepa","Ray Wise, Lin Shaye, Mick Cain, Alexandra Holden","Christmas Eve. On his way to his in-laws with his family, Frank Harrington decides to try a shortcut, for the first time in 20 years. It turns out to be the biggest mistake of his life.",English,France,7 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BNTM2YWZhMjktMDk5My00YzMxLTk5ZDAtNmM0NTkyMDZmMWE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.6,"24,980",tt0308152,movie,N/A,N/A,N/A,N/A,True,6.6/10,75%,,,,,
0,Pure,2002,R,02 May 2003,96 min,Drama,Gillies MacKinnon,Alison Hume,"Harry Eden, Vinnie Hunter, Molly Parker, David Wenham",A young boy trying to deal with his mother's heroin addiction befriends a waitress who helps him cope with the tough situation.,English,UK,4 wins.,https://m.media-amazon.com/images/M/MV5BOTU2MDA2MDY3NF5BMl5BanBnXkFtZTcwMzg5OTkyMQ@@._V1_SX300.jpg,70,6.9,"2,482",tt0308772,movie,N/A,N/A,N/A,N/A,True,6.9/10,,70/100,,,,
0,Sympathy for Mr. Vengeance,2002,R,29 Mar 2002,129 min,"Action, Drama, Thriller",Chan-wook Park,"Myeong-chan Park (comic), Mu-yeong Lee (screenplay), Chan-wook Park (screenplay), Jae-sun Lee (screenplay), Jong-yong Lee (screenplay), Chan-wook Park (character created by: Sympathy for Mr. Vengeance,  Vengeance Trilogy)","Kang-ho Song, Ha-kyun Shin, Doona Bae, Ji-Eun Lim","A recently laid off factory worker kidnaps his former boss' friend's daughter, hoping to use the ransom money to pay for his sister's kidney transplant.","Korean, Korean Sign Language",South Korea,7 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BYmNlNDVjMWUtZDZjNS00YTBmLWE3NGUtNDcxMzE0YTQ2ODMxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,56,7.6,"59,283",tt0310775,movie,N/A,N/A,N/A,N/A,True,7.6/10,54%,56/100,,,,
0,Suicide Club,2001,R,06 Apr 2002,99 min,"Crime, Drama, Horror, Mystery, Thriller",Sion Sono,Sion Sono,"Ryo Ishibashi, Masatoshi Nagase, Mai Hosho, Tamao Satô",A detective is trying to find the cause of a string of suicides.,Japanese,Japan,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNjUzYzQ4NDgtMmRkOS00OGVhLTllNzctZTkzZjI3MDU1Mzc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,6.6,"17,903",tt0312843,movie,N/A,N/A,N/A,N/A,True,6.6/10,57%,,,,,
0,Immortal,2004,R,24 Mar 2004,103 min,"Animation, Action, Crime, Drama, Sci-Fi",Enki Bilal,"Enki Bilal (comic books ""La Foire aux immortels"" and ""La Femme piège""), Serge Lehman","Linda Hardy, Thomas Kretschmann, Charlotte Rampling, Yann Collette","In the distant future, Earth is occupied by ancient gods and genetically altered humans. When a god is sentenced to death he seeks a new human host and a woman to bear his child.","English, French","France, Italy, UK",3 nominations.,https://m.media-amazon.com/images/M/MV5BMjYyMjBhYzktN2VlZS00MDcyLWI2MGEtN2YzOGI2NTk3M2Q1XkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_SX300.jpg,N/A,6.0,"20,282",tt0314063,movie,N/A,N/A,N/A,N/A,True,6.0/10,43%,,,,,
