,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Patricia Clarkson, Beau Daniels, Benicio Del Toro, Dale Dickey",1 win & 6 nominations.,N/A,USA,N/A,Sean Penn,,"Crime, Drama, Mystery, Thriller",6.8/10,English,71/100,71,A retiring police detective pledges to catch the killer of a young child.,https://m.media-amazon.com/images/M/MV5BNTJjNTMyOGUtOTE2Ni00MGZhLWI5OGEtNWQ3MzQ2NGIzYTJiXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,N/A,R,19 Jan 2001,True,78%,124 min,,The Pledge,movie,N/A,"Friedrich Dürrenmatt (book), Jerzy Kromolowski (screenplay), Mary Olson-Kromolowski (screenplay)",2001,tt0237572,6.8,"51,784",,
0,"Christopher Lloyd, Blake Foster, Michael Purvis, Anton Tennet",1 win & 2 nominations.,N/A,"USA, New Zealand",N/A,Dale G. Bradley,,"Adventure, Comedy, Family, Fantasy",5.2/10,English,,N/A,"Ryan figures out a way to make his parents dissappear, but something goes wrong when his friend, Holly, starts disappearing too.",https://m.media-amazon.com/images/M/MV5BMTYxMTQyNDQxOV5BMl5BanBnXkFtZTcwNDg1NTYxMQ@@._V1_SX300.jpg,N/A,PG,28 Mar 2002,True,,93 min,,Kids World,movie,N/A,Michael Lach,2001,tt0176883,5.2,247,,
0,"Cloris Leachman, Mercedes Ruehl, Dinah Manoff, Sean Young",4 wins.,N/A,USA,19 Feb 2002,Anne De Salvo,,Drama,5.1/10,English,29/100,29,"While trying to help their widowed mother cope, each of four sisters begins to understand what is missing in their own lives and relationships, and the lessons they learn affect the entire family.",https://m.media-amazon.com/images/M/MV5BMTIwOTkwNTg1OF5BMl5BanBnXkFtZTYwNjUxODE5._V1_SX300.jpg,Providence,PG,09 Jan 2001,True,46%,91 min,,The Amati Girls,movie,N/A,Anne De Salvo,2000,tt0213446,5.1,322,,
0,"Michelle Pfeiffer, Dennis Haysbert, Stephanie McFadden, Brian Kerwin",Nominated for 1 Oscar. Another 1 win & 3 nominations.,N/A,USA,N/A,Jonathan Kaplan,,Drama,6.5/10,English,,N/A,"When a woman en route to JFK's funeral befriends a black man and his daughter, they experience numerous revelations and hardships.",https://m.media-amazon.com/images/M/MV5BMTMxODQ0ODYxOV5BMl5BanBnXkFtZTcwMzY3NDk0NA@@._V1_SX300.jpg,N/A,PG-13,12 Feb 1993,True,40%,105 min,,Love Field,movie,N/A,Don Roos,1992,tt0104765,6.5,"3,533",,
0,"Jim Carrey, Gerry Becker, Greyson Erik Pendry, Brittany Colonna",Won 1 Golden Globe. Another 4 wins & 24 nominations.,N/A,"UK, Germany, Japan, USA",N/A,Milos Forman,,"Biography, Comedy, Drama",7.4/10,English,58/100,58,The life and career of legendary comedian Andy Kaufman.,https://m.media-amazon.com/images/M/MV5BNDI1Mjc3MzAtZDk0OS00OTZlLTlhZjktNzA3ODgwZGY2NWIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,22 Dec 1999,True,63%,118 min,,Man on the Moon,movie,N/A,"Scott Alexander, Larry Karaszewski",1999,tt0125664,7.4,"120,896",,
0,"Annabeth Gish, Julia Roberts, Lili Taylor, Vincent D'Onofrio",1 win & 4 nominations.,N/A,USA,14 Nov 2001,Donald Petrie,,"Comedy, Drama, Romance",6.3/10,English,60/100,60,Three teenage girls come of age while working at a pizza parlor in the Connecticut town of Mystic.,https://m.media-amazon.com/images/M/MV5BMTU1NDk1MTkzMF5BMl5BanBnXkFtZTcwMzY0MDQ1NA@@._V1_SX300.jpg,MGM Home Entertainment,R,21 Oct 1988,True,78%,104 min,,Mystic Pizza,movie,N/A,"Amy Holden Jones (story), Amy Holden Jones (screenplay), Perry Howze (screenplay), Randy Howze (screenplay), Alfred Uhry (screenplay)",1988,tt0095690,6.3,"23,483",,
0,"Alec Baldwin, Meg Ryan, Kathy Bates, Ned Beatty",N/A,N/A,USA,09 Jan 2001,Norman René,,"Comedy, Fantasy, Romance",5.6/10,"English, Dutch",,N/A,"A couple fall in love despite the girl's pessimistic outlook. As they struggle to come to terms with their relationship, something supernatural happens that tests it.",https://m.media-amazon.com/images/M/MV5BN2FmODJiYmUtNGM1MC00MjRhLWI3NjEtMTM4YzgwMjBmMWFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,PG-13,10 Jul 1992,True,63%,105 min,,Prelude to a Kiss,movie,N/A,"Craig Lucas (play), Craig Lucas (screenplay)",1992,tt0105165,5.6,"7,466",,
0,"Pam Grier, Booker Bradshaw, Robert DoQui, William Elliott",N/A,N/A,USA,N/A,Jack Hill,,"Action, Crime, Thriller",6.8/10,English,,N/A,A sexy black nurse takes vigilante justice against inner-city drug dealers after her sister becomes their latest victim.,https://m.media-amazon.com/images/M/MV5BMTg5MDI4Njc1OF5BMl5BanBnXkFtZTcwNjY4OTEzNA@@._V1_SX300.jpg,N/A,R,01 May 1973,True,79%,90 min,,Coffy,movie,N/A,Jack Hill,1973,tt0069897,6.8,"9,417",,
0,"Pam Grier, Antonio Fargas, Peter Brown, Terry Carter",N/A,N/A,USA,N/A,Jack Hill,,"Action, Crime, Thriller",6.5/10,English,46/100,46,A voluptuous black vigilante takes a job as a high-class prostitute in order to get revenge on the mobsters who murdered her boyfriend.,https://m.media-amazon.com/images/M/MV5BMjI2NTY1NTE3N15BMl5BanBnXkFtZTcwNTQyMDgzNA@@._V1_SX300.jpg,N/A,R,05 Apr 1974,True,60%,92 min,,Foxy Brown,movie,N/A,Jack Hill,1974,tt0071517,6.5,"8,486",,
0,"Keenen Ivory Wayans, Bernie Casey, Antonio Fargas, Steve James",1 nomination.,N/A,USA,N/A,Keenen Ivory Wayans,,"Action, Comedy, Crime",6.6/10,English,48/100,48,"In this parody of blaxploitation movies, a black hero wannabe reunites former black heroes from the 70s to help him get revenge on Mr. Big.",https://m.media-amazon.com/images/M/MV5BMTk0Mjc1MDY0NF5BMl5BanBnXkFtZTcwNzk3MTI0NA@@._V1_SX300.jpg,N/A,R,23 Feb 1989,True,64%,88 min,,I'm Gonna Git You Sucka,movie,N/A,Keenen Ivory Wayans,1988,tt0095348,6.6,"11,933",,
0,"Christian Slater, Marisa Tomei, Rosie Perez, Kyle Secor",2 wins & 1 nomination.,N/A,USA,N/A,Tony Bill,,"Comedy, Drama, Romance",6.8/10,English,,N/A,A waitress hardly notices a shy busboy who secretly loves her; until one night she's attacked and he comes to her rescue. From there a relationship sparks but one secret could mean disaster for these fated lovers.,https://m.media-amazon.com/images/M/MV5BODY5MTQ0ZDctMjI0YS00ZjNmLTg4YzUtZWRlYTlkMGY3MTYxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,PG-13,12 Feb 1993,True,54%,102 min,,Untamed Heart,movie,N/A,Tom Sierchio,1993,tt0108451,6.8,"12,280",,
0,"Yûya Yagira, Erika Sawajiri, Mari Natsuki, Yô Ôizumi",N/A,N/A,Japan,N/A,Isamu Nakae,,"Drama, Romance",6.2/10,Japanese,,N/A,"After graduating from high school, Shiro is clueless how to proceed with his education. For the moment, he takes a small job at a local gas station, to much displease of his parents. His ...",https://m.media-amazon.com/images/M/MV5BNDQ4OTdhMDMtN2VlNy00ZDU4LTlhYjYtOGQwYjc0NjJiZjlhXkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_SX300.jpg,N/A,N/A,16 Sep 2006,True,,125 min,,Sugar & Spice,movie,N/A,"Eimi Yamada (novel), Fumie Mizuhashi (screenplay)",2006,tt0794373,6.2,258,,
0,"Jennifer Lopez, Matthew McConaughey, Bridgette Wilson-Sampras, Justin Chambers",2 wins & 6 nominations.,N/A,"Germany, USA",N/A,Adam Shankman,,"Comedy, Romance",5.3/10,"English, Italian",33/100,33,Mary Fiore is San Francisco's most successful supplier of romance and glamor. She knows all the tricks. She knows all the rules. But then she breaks the most important rule of all: she falls in love with the groom.,https://m.media-amazon.com/images/M/MV5BNzBlYTE4NDAtN2RkNi00YWZmLWI3MWQtZDg2YTQ5OTI4YTVhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,26 Jan 2001,True,,103 min,,The Wedding Planner,movie,N/A,"Pamela Falk, Michael Ellis",2001,tt0209475,5.3,"73,808",,
0,"Alana De Roma, Rachel Griffiths, Ben Mendelsohn, Nick Barker",10 wins & 4 nominations.,N/A,Australia,N/A,Nadia Tass,,"Drama, Music",6.7/10,"English, Spanish",40/100,40,"Amy is a story of a young girl who witnesses her dad's death on stage at a rock concert. She becomes mentally mute/deaf after this, and 4 years later discovers she can communicate only by ...",https://m.media-amazon.com/images/M/MV5BMTcwNjA2MTI2NV5BMl5BanBnXkFtZTcwNTcwMjgyMQ@@._V1_SX300.jpg,N/A,PG-13,27 Aug 1998,True,43%,104 min,,Amy,movie,N/A,David Parker,1997,tt0118614,6.7,729,,
0,"Lena Endre, Erland Josephson, Krister Henriksson, Thomas Hanzon",8 wins & 9 nominations.,N/A,"Sweden, Italy, Germany, Finland, Norway",N/A,Liv Ullmann,,"Drama, Romance",7.4/10,"Swedish, French",79/100,79,An imaginary woman recollects the painful experience of adultery to a storyteller.,https://m.media-amazon.com/images/M/MV5BNjczYmJiNjItMDZjYS00NGY4LTg4OTMtOWYxZDM2ZjM1YzZjXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg,N/A,R,15 Sep 2000,True,,142 min,,Faithless,movie,N/A,Ingmar Bergman,2000,tt0157122,7.4,"3,167",,
0,"Cameron Diaz, Jordana Brewster, Christopher Eccleston, Blythe Danner",1 nomination.,N/A,USA,N/A,Adam Brooks,,Drama,5.6/10,English,40/100,40,"A teenage girl travels to Paris in the 1970s trying to find out about her sister's suicide, and falls in love with her dead sister's boyfriend.",https://m.media-amazon.com/images/M/MV5BNjc1NzQ3NTAzOF5BMl5BanBnXkFtZTYwNDg5Mjg5._V1_SX300.jpg,N/A,R,23 Feb 2001,True,21%,93 min,,The Invisible Circus,movie,N/A,"Jennifer Egan (novel), Adam Brooks (screenplay)",2001,tt0178642,5.6,"2,873",,
0,"Bibiana Beglau, Martin Wuttke, Nadja Uhl, Harald Schrott",4 wins & 5 nominations.,N/A,Germany,N/A,Volker Schlöndorff,,"Drama, Romance",7.0/10,"German, French, English",,N/A,Rita Vogt is a radical West German terrorist who abandons the revolution and settles in East Germany with a new identity provided by the East German secret service. She lives in constant ...,https://m.media-amazon.com/images/M/MV5BNDM0MzMwMTQ0MF5BMl5BanBnXkFtZTcwMDk2NjUxMQ@@._V1_SX300.jpg,N/A,N/A,14 Sep 2000,True,80%,103 min,,The Legend of Rita,movie,N/A,"Wolfgang Kohlhaase, Volker Schlöndorff",2000,tt0234805,7.0,"1,977",,
0,"Bray Poor, Ron Livingston, Leigh Whitney, Denise Doyle",1 win.,N/A,USA,N/A,Neil Turitz,,"Romance, Comedy",6.2/10,English,41/100,41,When two beautiful women fall for the unluckiest guy in the world his life takes on delicious complications.,https://m.media-amazon.com/images/M/MV5BMTQwNzA2NzMxNV5BMl5BanBnXkFtZTcwOTQ0MTMyMQ@@._V1_SX300.jpg,N/A,R,26 Jan 2001,True,67%,88 min,,Two Ninas,movie,N/A,Neil Turitz,1999,tt0162024,6.2,949,,
0,"Laurent Lucas, Sergi López, Mathilde Seigner, Sophie Guillemin",Nominated for 1 BAFTA Film Award. Another 7 wins & 14 nominations.,N/A,France,N/A,Dominik Moll,,"Comedy, Drama, Mystery, Thriller",7.1/10,"French, Spanish",75/100,75,"Harry knew Michel in high school; they meet again by accident, Harry inserts himself in Michel's life... and things take a sinister turn.",https://m.media-amazon.com/images/M/MV5BMTgxMTE4MTYzNl5BMl5BanBnXkFtZTYwNTE4OTI5._V1_SX300.jpg,N/A,R,15 Jun 2001,True,96%,117 min,,With a Friend Like Harry...,movie,N/A,"Dominik Moll (scenario), Gilles Marchand (scenario), Francis Villain (poem)",2000,tt0216800,7.1,"9,271",,
0,"Dean Alexander, Jamie Lee Curtis, Jim Allen, Gregory Peck",2 nominations.,N/A,USA,N/A,Mike Newell,,"Drama, Sport",5.9/10,English,,N/A,"A little league player named Chuck refuses to ever pitch again until nuclear weapons are disarmed. Basketball star ""Amazing Grace"" Smith follows the boy's example, and starts a trend.",https://m.media-amazon.com/images/M/MV5BMTMzMDI0MDM3MF5BMl5BanBnXkFtZTcwMDM0Njg4Ng@@._V1_SX300.jpg,N/A,PG,24 Oct 1987,True,38%,114 min,,Amazing Grace and Chuck,movie,N/A,David Field,1987,tt0092545,5.9,"1,143",,
0,"Arsenio Hall, Donald F. Muhich, Monique Gabrielle, Lou Jacobi",N/A,"$548,696",USA,10 Oct 2000,"Joe Dante, Carl Gottlieb, Peter Horton, John Landis, Robert K. Weiss",,"Comedy, Sci-Fi",6.2/10,English,42/100,42,"A spoof 1950s science fiction movie, interspersed with various comedy sketches concerning late night television.",https://m.media-amazon.com/images/M/MV5BZDJhMDU0OWQtM2QwNS00ODZhLWE2MDctNzdhYmNiZGI4OTdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,MCA Universal Home Video,R,18 Sep 1987,True,59%,85 min,,Amazon Women on the Moon,movie,N/A,"Michael Barrie, Jim Mulholland",1987,tt0092546,6.2,"9,736",,
0,"Diane Keaton, Sam Shepard, Harold Ramis, Kristina Kennedy",Nominated for 2 Golden Globes. Another 3 nominations.,N/A,USA,N/A,Charles Shyer,,"Comedy, Drama, Romance",6.2/10,English,53/100,53,The life of super-yuppie J.C. is thrown into turmoil when she inherits a baby from a distant relative.,https://m.media-amazon.com/images/M/MV5BMTY4NDY2ODMzOV5BMl5BanBnXkFtZTcwMjQ0MTcyNA@@._V1_SX300.jpg,N/A,PG,30 Oct 1987,True,75%,110 min,,Baby Boom,movie,N/A,"Nancy Meyers, Charles Shyer",1987,tt0092605,6.2,"13,360",,
0,"Frankie Avalon, Annette Funicello, Lori Loughlin, Tommy Hinkley",N/A,N/A,USA,N/A,Lyndall Hobbs,,"Comedy, Musical",5.9/10,English,62/100,62,"Frankie and Annette, having grown up and put aside their beach-partying lifestyle, visit their daughter in Southern California and discover there's still some wild times left in them.",https://m.media-amazon.com/images/M/MV5BMDRlMWRlYzEtY2ZkMS00NjVkLThiZTgtMjFhMjM0OTU2NWZkXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg,N/A,PG,07 Aug 1987,True,71%,92 min,,Back to the Beach,movie,N/A,"James Komack (story), Bill Norton (story), Bruce Kirschbaum (story), Peter Krikes (screenplay), Steve Meerson (screenplay), Chris Thompson (screenplay), Lou Rusoff (characters)",1987,tt0092608,5.9,"2,621",,
0,"Mickey Rourke, Faye Dunaway, Alice Krige, Jack Nance",Nominated for 1 Golden Globe. Another 3 nominations.,N/A,USA,N/A,Barbet Schroeder,,"Comedy, Drama, Romance",7.2/10,English,70/100,70,"Based on the life of successful poet Charles Bukowski and his exploits in Hollywood during the 60s, 70s, and 80s.",https://m.media-amazon.com/images/M/MV5BYTg3ZTcxMjgtYzIzYS00Y2M3LWI4OTktMzE3NGVhZTc5OTZmXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,R,16 Oct 1987,True,76%,100 min,,Barfly,movie,N/A,Charles Bukowski,1987,tt0092618,7.2,"18,002",,
0,"James Woods, Brian Dennehy, Victoria Tennant, Allison Balson",2 nominations.,N/A,USA,04 Jun 2002,John Flynn,,"Action, Crime, Drama, Thriller",6.5/10,English,,N/A,"A hitman approachs a writer to help him create the next best seller on his career, but the violent world he was a part of has other plans.",https://m.media-amazon.com/images/M/MV5BN2Q1ZmMwMjUtMThmOS00ZDNlLWIwZmEtMDI5NjI3NjIwYTBlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Vestron Video,R,25 Sep 1987,True,73%,95 min,,Best Seller,movie,N/A,Larry Cohen,1987,tt0092641,6.5,"4,447",,
0,"Eddie Murphy, Judge Reinhold, Jürgen Prochnow, Ronny Cox",Nominated for 1 Oscar. Another 6 wins & 3 nominations.,N/A,USA,N/A,Tony Scott,,"Action, Comedy, Crime, Thriller",6.5/10,English,48/100,48,"Axel Foley returns to Beverly Hills to help Taggart and Rosewood investigate Chief Bogomil's near-fatal shooting and the series of ""alphabet crimes"" associated with it.",https://m.media-amazon.com/images/M/MV5BNThlYWFhYmYtMzQzZS00ZmZjLWJjZjAtYWVhMmM4YTc1ZjhjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,R,20 May 1987,True,43%,100 min,,Beverly Hills Cop II,movie,N/A,"Danilo Bach (characters), Daniel Petrie Jr. (characters), Eddie Murphy (story), Robert D. Wachs (story), Larry Ferguson (screenplay), Warren Skaaren (screenplay)",1987,tt0092644,6.5,"103,350",,
0,"Eddie Murphy, Judge Reinhold, John Ashton, Lisa Eilbacher",Nominated for 1 Oscar. Another 4 wins & 4 nominations.,N/A,USA,N/A,Martin Brest,,"Action, Comedy, Crime, Thriller",7.3/10,English,66/100,66,A freewheeling Detroit cop pursuing a murder investigation finds himself dealing with the very different culture of Beverly Hills.,https://m.media-amazon.com/images/M/MV5BN2MyZDE0YjAtNWFjYy00MWRlLTk3MTktMzY3ZDVhNTJkZTlmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,R,05 Dec 1984,True,82%,105 min,,Beverly Hills Cop,movie,N/A,"Daniel Petrie Jr. (screenplay by), Danilo Bach (story by), Daniel Petrie Jr. (story by)",1984,tt0086960,7.3,"157,275",,
0,"Dennis Quaid, Ellen Barkin, Ned Beatty, John Goodman",4 wins & 4 nominations.,N/A,USA,N/A,Jim McBride,,"Comedy, Crime, Drama, Romance, Thriller",6.5/10,English,77/100,77,A corrupt lieutenant in the homicide division is threatened by the righteous DA while trying to solve a string of mysterious murders.,https://m.media-amazon.com/images/M/MV5BZWU1NmQ4YzMtNTdjOC00MDE2LWJkYzctODI4NDhmYzc5MjRjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,N/A,R,28 Aug 1987,True,89%,102 min,,The Big Easy,movie,N/A,Daniel Petrie Jr. (screenplay by),1986,tt0092654,6.5,"11,129",,
0,"You Ge, Rosamund Kwan, Donald Sutherland, Da Ying",8 wins & 3 nominations.,N/A,"China, Hong Kong",N/A,Xiaogang Feng,,"Comedy, Drama",6.7/10,"Mandarin, English, Japanese",,N/A,"Yankie director Don Tyler faces mounting insecurity and declining health while on location in Beijing, so his assistant hires down-and-out camerman YoYo to take the reins. Scrambling, ...",https://m.media-amazon.com/images/M/MV5BZjA5OWE5OTQtYTQ1Yy00MTU5LWI4NTAtMzgyMGFjODJiYTUzXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,N/A,PG,21 Dec 2001,True,20%,107 min,,Da wan,movie,N/A,"Xiaogang Feng, Xiaoming Li, Kang Shi",2001,tt0287934,6.7,"1,977",,
0,"Matt Dillon, Diane Lane, Tommy Lee Jones, Bruce Dern",N/A,N/A,USA,N/A,"Ben Bolt, Harold Becker",,"Drama, Romance, Thriller",5.9/10,English,,N/A,"It is 1957. J.C. Cullen is a young man from a small town, with a talent for winning at craps, who leaves for the big city to work as a professional gambler. While there, he breaks the bank ...",https://m.media-amazon.com/images/M/MV5BY2JlYTYwZWQtMjkyZi00NjA2LWI0ZGEtN2UwYmIwMWY4ODY3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,R,25 Sep 1987,True,57%,109 min,,The Big Town,movie,N/A,"Clark Howard (novel), Robert Roy Pool (screenplay)",1987,tt0092656,5.9,"1,724",,
0,"Cheech Marin, Paul Rodriguez, Daniel Stern, Kamala Lopez",4 wins.,N/A,"USA, Mexico",N/A,Cheech Marin,,Comedy,6.0/10,"English, Spanish",57/100,57,"When an L.A. born American citizen is mistaken for a Mexican illegal alien and deported to Mexico, he has to do everything he can to get across the border.",https://m.media-amazon.com/images/M/MV5BYWVlZDAwNmUtNTY1Yy00MjA0LTlhZmQtMzY0Mzk5MTUxYzNjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,R,21 Aug 1987,True,33%,85 min,,Born in East L.A.,movie,N/A,Cheech Marin,1987,tt0092690,6.0,"5,287",,
0,"Jon Lovitz, Timothy Stack, Timothy E. Day, Thurl Ravenscroft",Nominated for 1 Primetime Emmy. Another 1 win & 3 nominations.,N/A,"USA, Taiwan, Japan, China, Canada",N/A,Jerry Rees,,"Animation, Adventure, Family, Fantasy, Musical",7.3/10,English,,N/A,A group of dated appliances embark on a journey to the city to find their master after being abandoned in a cabin in the woods.,https://m.media-amazon.com/images/M/MV5BNTEyZTI3Y2ItYTYwYS00ZGJlLWJlNmUtZjFjNDgxOTlhOGIzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,N/A,Not Rated,10 Jul 1987,True,77%,90 min,,The Brave Little Toaster,movie,N/A,"Thomas M. Disch (based on the novella by), Jerry Rees (screenplay by), Joe Ranft (screenplay by), Jerry Rees (screen story by), Joe Ranft (screen story by), Brian McEntee (screen story by)",1987,tt0092695,7.3,"23,028",,
0,"Patrick Dempsey, Amanda Peterson, Courtney Gains, Tina Caspary",1 win & 3 nominations.,N/A,USA,N/A,Steve Rash,,"Comedy, Drama, Romance",6.8/10,English,36/100,36,An outcast secretly pays the most popular girl in school one thousand dollars to pretend to be his girlfriend for a month.,https://m.media-amazon.com/images/M/MV5BNzVmMjgwZWEtZTg2Mi00YWI3LWEzYWItZTQxNmM4ZDA3MmYxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG-13,14 Aug 1987,True,48%,94 min,,Can't Buy Me Love,movie,N/A,Michael Swerdlick,1987,tt0092718,6.8,"31,198",,
0,"David Andrews, Jennifer Balgobin, Marshall Bell, Harry Carey Jr.",1 nomination.,N/A,USA,N/A,Steve De Jarnatt,,"Action, Adventure, Comedy, Sci-Fi",5.6/10,English,59/100,59,"In 2017, a successful businessman travels to the ends of the earth to find that the perfect woman is always under his nose. He hires a sexy renegade tracker to find an exact duplicate of his android wife.",https://m.media-amazon.com/images/M/MV5BNmU2MzE2OTItMDAxOS00NjI1LWJhYzQtYTNjZTdjZDQzNjZjXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,N/A,PG-13,05 Feb 1988,True,40%,99 min,,Cherry 2000,movie,N/A,"Lloyd Fonvielle (story), Michael Almereyda (screenplay)",1987,tt0092746,5.6,"8,481",,
0,"Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez",1 win & 3 nominations.,N/A,USA,N/A,Steve Carr,,"Action, Comedy, Crime, Family",5.2/10,English,39/100,39,"When a shopping mall is taken over by a gang of organized crooks, it's up to a mild-mannered security guard to save the day.",https://m.media-amazon.com/images/M/MV5BMTM2NzA1MzE1NF5BMl5BanBnXkFtZTcwOTYyNDIzMg@@._V1_SX300.jpg,N/A,PG,16 Jan 2009,True,33%,91 min,,Paul Blart: Mall Cop,movie,N/A,"Kevin James, Nick Bakay",2009,tt1114740,5.2,"100,061",,
0,"Richard Pryor, Rachel Ticotin, Rubén Blades, Joe Mantegna",N/A,N/A,USA,N/A,Michael Apted,,Comedy,5.4/10,English,,N/A,"Con man Kevin Lennihan, framed in a jewel smuggling, tries for an insanity plea, and is sent to a hospital for review, where he is confused for a doctor and takes over the hospital when a major storm hits.",https://m.media-amazon.com/images/M/MV5BMjU1NDAyNDgtMTZkYy00MGJlLTg1NWYtZTk5MTBiZjM1M2E1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,R,16 Jan 1987,True,,97 min,,Critical Condition,movie,N/A,"Denis Hamill (story), John Hamill (story), Alan Swyer (story), Denis Hamill (screenplay), John Hamill (screenplay)",1987,tt0092798,5.4,"2,889",,
0,"Josette Simon, Wabei Siyolwe, John Matshikiza, Juanita Waterman",Nominated for 3 Oscars. Another 5 wins & 13 nominations.,N/A,UK,23 Feb 1999,Richard Attenborough,,"Biography, Drama, History",7.4/10,English,59/100,59,"South African journalist Donald Woods is forced to flee the country, after attempting to investigate the death in custody of his friend, the black activist Steve Biko.",https://m.media-amazon.com/images/M/MV5BZGRlYmNjYzgtM2QzYS00MWI1LWFmM2YtOWY1Zjc3MThlYWUyXkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_SX300.jpg,MCA Universal Home Video,PG,06 Nov 1987,True,79%,157 min,,Cry Freedom,movie,N/A,"John Briley (screenplay), Donald Woods (books)",1987,tt0092804,7.4,"11,941",,
