,id,title,imdbID,spanishTitle,imdbPictureURL,year,rtID,rtPictureURL
1846,2052,Hocus Pocus,tt0107120,El retorno de las brujas,"http://ia.media-imdb.com/images/M/MV5BMTI3MDI2NDc3Ml5BMl5BanBnXkFtZTcwNDQ2MzQyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1993.0,1045250-hocus_pocus,http://content9.flixster.com/movie/25/36/253607_det.jpg
1847,2053,Honey I Blew Up the Kid,tt0104437,"Cariño, he agrandado al niño","http://ia.media-imdb.com/images/M/MV5BMTIyNTQ0NDc4NF5BMl5BanBnXkFtZTcwMTcxNTcyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1992.0,honey_i_blew_up_the_kid,http://content9.flixster.com/movie/10/87/98/10879839_det.jpg
1848,2054,"Honey, I Shrunk the Kids",tt0097523,"Cariño, he encogido a los niños","http://ia.media-imdb.com/images/M/MV5BMTM2MzUyNDA0NF5BMl5BanBnXkFtZTcwMjk2MDcyMQ@@._V1._SY314_CR8,0,214,314_.jpg",1989.0,honey_i_shrunk_the_kids,http://content6.flixster.com/movie/10/87/98/10879840_det.jpg
1849,2055,Hot Lead and Cold Feet,tt0077698,Hot Lead and Cold Feet,"http://ia.media-imdb.com/images/M/MV5BMTc0MDM2NDM5MF5BMl5BanBnXkFtZTcwMzA0NDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1978.0,hot_lead_and_cold_feet,http://content8.flixster.com/movie/25/20/252018_det.jpg
1850,2056,In Search of the Castaways,tt0056095,Los hijos del capitán Grant,"http://ia.media-imdb.com/images/M/MV5BMTczNjczMTU1Ml5BMl5BanBnXkFtZTcwMTA3MzgyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1962.0,in_search_of_the_castaways,http://content9.flixster.com/movie/25/13/251327_det.jpg
1851,2057,Homeward Bound: The Incredible Journey,tt0107131,"De vuelta a casa, un viaje increíble","http://ia.media-imdb.com/images/M/MV5BMTM3NDEyMzU5N15BMl5BanBnXkFtZTcwODA2MzQyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1993.0,homeward_bound_the_incredible_journey,http://content8.flixster.com/movie/10/91/53/10915370_det.jpg
1852,2058,The Negotiator,tt0120768,Negociador,"http://ia.media-imdb.com/images/M/MV5BMTI5ODQxNjY5N15BMl5BanBnXkFtZTcwOTEwNzAwMQ@@._V1._SY314_CR6,0,214,314_.jpg",1998.0,negotiater,http://content7.flixster.com/movie/10/84/05/10840545_det.jpg
1853,2059,The Parent Trap,tt0120783,Tú a Londres y yo a California,"http://ia.media-imdb.com/images/M/MV5BMTgwOTY0NTA3NV5BMl5BanBnXkFtZTcwMTQ2ODgyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1998.0,1083414-parent_trap,http://content9.flixster.com/movie/10/88/10/10881003_det.jpg
1854,2060,BASEketball,tt0131857,Baseketball,"http://ia.media-imdb.com/images/M/MV5BMTk0MzE3OTI0MV5BMl5BanBnXkFtZTcwMTM4OTkxMQ@@._V1._SY314_CR3,0,214,314_.jpg",1998.0,baseketball,http://content7.flixster.com/movie/10/84/59/10845905_det.jpg
1855,2061,Full Tilt Boogie,tt0119165,Full Tilt Boogie,"http://ia.media-imdb.com/images/M/MV5BMTg3ODcyNDMxNl5BMl5BanBnXkFtZTcwMjczNjIyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1997.0,full-tilt-boogie,http://content7.flixster.com/movie/10/89/35/10893537_det.jpg
1856,2062,The Governess,tt0120687,La institutriz,"http://ia.media-imdb.com/images/M/MV5BMTgzMDczMjMyNV5BMl5BanBnXkFtZTcwNDc2MjMyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1998.0,governess,http://content9.flixster.com/movie/27/94/279427_det.jpg
1857,2063,Le septième ciel,tt0124115,Le septième ciel,"http://ia.media-imdb.com/images/M/MV5BMTM3OTE4NTg3MV5BMl5BanBnXkFtZTcwMTE4MDIyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1997.0,1091957-seventh_heaven,http://content9.flixster.com/movie/10/17/86/10178627_det.jpg
1858,2064,Roger & Me,tt0098213,Roger y yo,"http://ia.media-imdb.com/images/M/MV5BMjA2OTkyNDY0Ml5BMl5BanBnXkFtZTcwNzI4MDUyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1989.0,roger_and_me,http://content9.flixster.com/movie/10/85/07/10850715_det.jpg
1859,2065,The Purple Rose of Cairo,tt0089853,La rosa púrpura de El Cairo,"http://ia.media-imdb.com/images/M/MV5BMTMzNjQ4MjA0Nl5BMl5BanBnXkFtZTcwNTY2NDQyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1985.0,purple_rose_of_cairo,http://content9.flixster.com/movie/25/86/258623_det.jpg
1860,2066,Out of the Past,tt0039689,Retorno al pasado,"http://ia.media-imdb.com/images/M/MV5BMTkxNjg5MjQ2OF5BMl5BanBnXkFtZTcwMzMzNTkyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1947.0,out_of_the_past,http://content8.flixster.com/movie/10/08/01/10080146_det.jpg
1861,2067,Doctor Zhivago,tt0059113,Doctor Zhivago,"http://ia.media-imdb.com/images/M/MV5BNjI4ODE3MDM1NV5BMl5BanBnXkFtZTcwMDQ3NDEzMQ@@._V1._SY314_CR10,0,214,314_.jpg",1965.0,1006037-doctor_zhivago,http://content7.flixster.com/movie/88/17/87/8817873_det.jpg
1862,2068,Fanny och Alexander,tt0083922,Fanny y Alexander,"http://ia.media-imdb.com/images/M/MV5BOTUyODUwNjc0NV5BMl5BanBnXkFtZTcwMTk0MTcyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1982.0,fanny_and_alexander,http://content8.flixster.com/movie/10/85/35/10853534_det.jpg
1863,2069,The Trip to Bountiful,tt0090203,Regreso a Bountiful,http://ia.media-imdb.com/images/M/MV5BMTUyNDAyMjY0OV5BMl5BanBnXkFtZTcwNDAxNDMzMQ@@._V1._SX200_SY280_.jpg,1985.0,trip_to_bountiful,http://content7.flixster.com/movie/25/68/256893_det.jpg
1864,2070,Tender Mercies,tt0086423,Gracias y favores,"http://ia.media-imdb.com/images/M/MV5BMTI1MDU4MjY5NF5BMl5BanBnXkFtZTcwMTU0MDczMQ@@._V1._SY314_CR2,0,214,314_.jpg",1983.0,tender_mercies,http://content6.flixster.com/movie/26/62/266228_det.jpg
1865,2071,And the Band Played On,tt0106273,En el filo de la duda,"http://ia.media-imdb.com/images/M/MV5BMTg2MzgxNjM1Nl5BMl5BanBnXkFtZTcwODYxNTkyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1993.0,and_the_band_played_on,http://content9.flixster.com/movie/10/88/42/10884243_det.jpg
1866,2072,The 'burbs,tt0096734,No matarás al vecino,"http://ia.media-imdb.com/images/M/MV5BMTMwOTYzMTkzMl5BMl5BanBnXkFtZTcwMDI0OTUxMQ@@._V1._SY314_CR2,0,214,314_.jpg",1989.0,burbs,http://content8.flixster.com/movie/55/12/57/5512574_det.jpg
1867,2073,Fandango,tt0089126,¿Dónde dices que vas?,"http://ia.media-imdb.com/images/M/MV5BMTY2MzI5Mjc0MF5BMl5BanBnXkFtZTcwOTUyNTk4Mw@@._V1._SY314_CR50,0,214,314_.jpg",1985.0,1007073-fandango,http://content7.flixster.com/movie/80/53/86/8053869_det.jpg
1868,2074,Il portiere di notte,tt0071910,El portero de noche,"http://ia.media-imdb.com/images/M/MV5BMTkyNjE5MzkxNl5BMl5BanBnXkFtZTcwOTMyMDgzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1974.0,night_porter,http://content8.flixster.com/movie/10/92/32/10923206_det.jpg
1869,2075,Mephisto,tt0082736,Mephisto,http://ia.media-imdb.com/images/M/MV5BNDc0MTMyMjg0NV5BMl5BanBnXkFtZTcwMzEyNDQzMQ@@._V1._SX200_SY283_.jpg,1981.0,mephisto,http://content7.flixster.com/movie/28/80/288005_det.jpg
1870,2076,Blue Velvet,tt0090756,Terciopelo azul,"http://ia.media-imdb.com/images/M/MV5BMTM3NDQ5ODI4Ml5BMl5BanBnXkFtZTcwNTEyNzc3Mw@@._V1._SX214_CR0,0,214,314_.jpg",1986.0,blue_velvet,http://content8.flixster.com/movie/28/20/282022_det.jpg
1871,2077,The Journey of Natty Gann,tt0089385,Natty Gann,"http://ia.media-imdb.com/images/M/MV5BMTIzMTY2NDYwOF5BMl5BanBnXkFtZTcwOTk4NTUyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1985.0,journey_of_natty_gann,http://content8.flixster.com/movie/25/90/259006_det.jpg
1872,2078,The Jungle Book,tt0061852,El libro de la selva,"http://ia.media-imdb.com/images/M/MV5BMTM1NTU2ODExOV5BMl5BanBnXkFtZTcwMTU0NjM1MQ@@._V1._SY314_CR4,0,214,314_.jpg",1967.0,1031385-jungle_book,http://content7.flixster.com/movie/25/07/250701_det.jpg
1873,2079,Kidnap,tt1034449,Kidnap,,2008.0,kidnap2008,http://content6.flixster.com/movie/10/88/41/10884176_det.jpg
1874,2080,Lady and the Tramp,tt0048280,La dama y el vagabundo,"http://ia.media-imdb.com/images/M/MV5BMjAwNzA3NTk0NV5BMl5BanBnXkFtZTcwMzkyNDEzMQ@@._V1._SY314_CR6,0,214,314_.jpg",1955.0,lady_and_the_tramp,http://content7.flixster.com/movie/10/84/96/10849641_det.jpg
1875,2081,The Little Mermaid,tt0097757,La sirenita,"http://ia.media-imdb.com/images/M/MV5BNjc0MDQ5MDMzNF5BMl5BanBnXkFtZTcwOTQyOTIzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1989.0,1012450-little_mermaid,http://content8.flixster.com/movie/25/06/250622_det.jpg
1876,2082,The Mighty Ducks,tt0104868,Somos los mejores,"http://ia.media-imdb.com/images/M/MV5BMTIzMzgxOTQwMV5BMl5BanBnXkFtZTcwMzkzNDYyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1992.0,mighty_ducks,http://content7.flixster.com/movie/25/87/258701_det.jpg
1877,2083,The Muppet Christmas Carol,tt0104940,Los teleñecos en cuentos de Navidad,"http://ia.media-imdb.com/images/M/MV5BMjE0Nzk1MDE3NV5BMl5BanBnXkFtZTcwMTU0MzkzMQ@@._V1._SY314_CR3,0,214,314_.jpg",1992.0,muppet_christmas_carol,http://content8.flixster.com/movie/10/88/72/10887222_det.jpg
1878,2084,Newsies,tt0104990,La pandilla,"http://ia.media-imdb.com/images/M/MV5BMjAwMjQ4ODExOV5BMl5BanBnXkFtZTcwMjQ1MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1992.0,newsies,http://content7.flixster.com/movie/25/39/253905_det.jpg
1879,2085,One Hundred and One Dalmatians,tt0055254,101 dálmatas,"http://ia.media-imdb.com/images/M/MV5BMTI2OTA5NjU0N15BMl5BanBnXkFtZTcwODc3MDYyMQ@@._V1._SY288_CR1,0,214,288_.jpg",1961.0,1036674-101_dalmatians,http://content7.flixster.com/movie/10/92/06/10920681_det.jpg
1880,2086,One Magic Christmas,tt0089731,One Magic Christmas,"http://ia.media-imdb.com/images/M/MV5BMTU3NzQ3MTM2NF5BMl5BanBnXkFtZTcwMzI3NTYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1985.0,one_magic_christmas,http://content8.flixster.com/movie/25/31/253198_det.jpg
1881,2087,Peter Pan,tt0316396,Peter Pan: La gran aventura,"http://ia.media-imdb.com/images/M/MV5BMTM0ODI2MzA0NV5BMl5BanBnXkFtZTYwNjUzMzg2._V1._SY314_CR1,0,214,314_.jpg",2003.0,1128577-peter_pan,http://content7.flixster.com/movie/10/91/88/10918857_det.jpg
1882,2088,Popeye,tt0081353,Popeye,"http://ia.media-imdb.com/images/M/MV5BMTgzNjYyMTE4OV5BMl5BanBnXkFtZTcwODU0MDAwMQ@@._V1._SY314_CR3,0,214,314_.jpg",1980.0,1016534-popeye,http://content9.flixster.com/movie/25/49/254991_det.jpg
1883,2089,The Rescuers Down Under,tt0100477,Los rescatadores en Cangurolandia,"http://ia.media-imdb.com/images/M/MV5BMjA5NDUxODQzM15BMl5BanBnXkFtZTcwMjIyNTkxMQ@@._V1._SY314_CR2,0,214,314_.jpg",1990.0,rescuers_down_under,http://content9.flixster.com/movie/25/13/251311_det.jpg
1884,2090,The Rescuers,tt0076618,Los rescatadores,"http://ia.media-imdb.com/images/M/MV5BMTU5MTQwODQxNV5BMl5BanBnXkFtZTcwNzQ2MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1977.0,rescuers,http://content9.flixster.com/movie/25/09/250903_det.jpg
1885,2091,Race to Witch Mountain,tt1075417,La montaña embrujada,"http://ia.media-imdb.com/images/M/MV5BMTcwNTQ0ODk4N15BMl5BanBnXkFtZTcwNjAzMTg1Mg@@._V1._SY314_CR18,0,214,314_.jpg",2009.0,,http://content9.flixster.com/movie/10/91/55/10915591_det.jpg
1886,2092,The Return of Jafar,tt0107952,El retorno de Jafar,"http://ia.media-imdb.com/images/M/MV5BMTY5NTc5NTEzN15BMl5BanBnXkFtZTcwMTAwNTcyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1994.0,return_of_jafar,http://content7.flixster.com/movie/10/93/64/10936425_det.jpg
1887,2093,Return to Oz,tt0089908,"Oz, un mundo fantástico","http://ia.media-imdb.com/images/M/MV5BMTQ4ODQyNDU3MV5BMl5BanBnXkFtZTcwODUyNTUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1985.0,1017488-return_to_oz,http://content7.flixster.com/movie/26/51/265105_det.jpg
1888,2094,The Rocketeer,tt0102803,Rocketeer,"http://ia.media-imdb.com/images/M/MV5BMzEyMjI2OTQxOF5BMl5BanBnXkFtZTcwODUxMjEyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1991.0,rocketeer,http://content8.flixster.com/movie/25/59/255906_det.jpg
1889,2095,The Shaggy D.A.,tt0075200,Un candidato muy peludo,"http://ia.media-imdb.com/images/M/MV5BMTI4NzU3NzczN15BMl5BanBnXkFtZTcwNTk4MzMzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1976.0,shaggy_da,http://content6.flixster.com/movie/60/85/58/6085588_det.jpg
1890,2096,Sleeping Beauty,tt0053285,La bella durmiente,"http://ia.media-imdb.com/images/M/MV5BMTc4NDQ4MTM3OV5BMl5BanBnXkFtZTcwNzM3MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1959.0,1019187-sleeping_beauty,http://content8.flixster.com/movie/30/64/306418_det.jpg
1891,2097,Something Wicked This Way Comes,tt0086336,Something Wicked This Way Comes,"http://ia.media-imdb.com/images/M/MV5BMTA0MjA3NTExOTheQTJeQWpwZ15BbWU3MDM1NzU2MjE@._V1._SY314_CR2,0,214,314_.jpg",1983.0,something_wicked_this_way_comes,http://content9.flixster.com/movie/26/58/265895_det.jpg
1892,2098,Son of Flubber,tt0057518,El sabio en apuros,"http://ia.media-imdb.com/images/M/MV5BMTMwOTU0OTg3N15BMl5BanBnXkFtZTcwNTMwNjUyMQ@@._V1._SY314_CR7,0,214,314_.jpg",1963.0,son_of_flubber,http://content7.flixster.com/movie/25/22/252221_det.jpg
1893,2099,Song of the South,tt0038969,Canción del sur,"http://ia.media-imdb.com/images/M/MV5BMTM1MTcwNjI1Nl5BMl5BanBnXkFtZTYwNDgxMDk5._V1._SY220_CR46,0,214,220_.jpg",1946.0,song_of_the_south,http://content9.flixster.com/movie/21/77/83/2177835_det.jpg
1894,2100,Splash,tt0088161,"Un, dos, tres... splash","http://ia.media-imdb.com/images/M/MV5BMTgyNjg0NzI4NF5BMl5BanBnXkFtZTcwMzE5OTQyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1984.0,1019641-splash,http://content8.flixster.com/movie/26/50/265002_det.jpg
1895,2101,Squanto: A Warrior's Tale,tt0111271,Squanto: El último gran guerrero,"http://ia.media-imdb.com/images/M/MV5BMTc4MDkzNjgyOV5BMl5BanBnXkFtZTcwNDg2NTYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1994.0,squanto_a_warriors_tale,http://content6.flixster.com/movie/26/18/261816_det.jpg
1896,2102,Steamboat Willie,tt0019422,Steamboat Willie,"http://ia.media-imdb.com/images/M/MV5BMTc5MDA4MDg5OV5BMl5BanBnXkFtZTcwNzI1NzgyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1928.0,steamboat-willie,http://content7.flixster.com/movie/10/58/45/10584557_det.jpg
1897,2103,Tall Tale,tt0111359,Tall Tale,"http://ia.media-imdb.com/images/M/MV5BMTc3MzExNjkwMV5BMl5BanBnXkFtZTYwMTQ4Mjg5._V1._SX214_CR0,0,214,314_.jpg",1995.0,tall_tale_the_unbelievable_adventure,http://content8.flixster.com/movie/10/90/45/10904586_det.jpg
1898,2104,Tex,tt0084783,Tex,"http://ia.media-imdb.com/images/M/MV5BMTk4MjQzOTc5N15BMl5BanBnXkFtZTcwNjg2NTYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1982.0,tex,http://content9.flixster.com/movie/26/63/266395_det.jpg
1899,2105,TRON,tt0084827,Tron,"http://ia.media-imdb.com/images/M/MV5BMTY5NjM2MjAwOV5BMl5BanBnXkFtZTYwMTgyMzA5._V1._SX214_CR0,0,214,314_.jpg",1982.0,tron,http://content6.flixster.com/movie/10/91/41/10914152_det.jpg
1900,2106,Swing Kids,tt0108265,Rebeldes del swing,"http://ia.media-imdb.com/images/M/MV5BMTQ4NDAxNjA5NF5BMl5BanBnXkFtZTcwMzUyNTUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1993.0,swing_kids,http://content7.flixster.com/movie/10/92/09/10920937_det.jpg
1901,2107,Halloween H20: 20 Years Later,tt0120694,Halloween H20: 20 Years Later,"http://ia.media-imdb.com/images/M/MV5BMjA1NjMyMTkwN15BMl5BanBnXkFtZTcwNDI1NzEyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1998.0,halloween_h2o,http://content8.flixster.com/movie/10/88/13/10881306_det.jpg
1902,2108,L.A. Story,tt0102250,Tres mujeres para un caradura,"http://ia.media-imdb.com/images/M/MV5BMjE1ODM4MTk5OF5BMl5BanBnXkFtZTcwMTYwOTIzMQ@@._V1._SY314_CR3,0,214,314_.jpg",1991.0,la_story,http://content8.flixster.com/movie/26/57/265702_det.jpg
1903,2109,The Jerk,tt0079367,Un loco anda suelto,"http://ia.media-imdb.com/images/M/MV5BMTIxMDUzNjU5NF5BMl5BanBnXkFtZTcwMDY1MTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1979.0,jerk,http://content9.flixster.com/movie/27/59/275903_det.jpg
1904,2110,Dead Men Don't Wear Plaid,tt0083798,Cliente muerto no paga,"http://ia.media-imdb.com/images/M/MV5BMTU4Njg2OTU4Nl5BMl5BanBnXkFtZTcwMjkwNzUyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1982.0,dead_men_dont_wear_plaid,http://content6.flixster.com/movie/10/90/61/10906132_det.jpg
1905,2111,The Man with Two Brains,tt0085894,Un genio con dos cerebros,"http://ia.media-imdb.com/images/M/MV5BMTczNzE4NzI0MV5BMl5BanBnXkFtZTcwMzMwNzEzMQ@@._V1._SX214_CR0,0,214,314_.jpg",1983.0,man_with_two_brains,http://content7.flixster.com/movie/10/92/03/10920301_det.jpg
1906,2112,Grand Canyon,tt0101969,Grand Canyon: el alma de la ciudad,"http://ia.media-imdb.com/images/M/MV5BMTY3OTEyMTM0OF5BMl5BanBnXkFtZTcwNDIyMTYyMQ@@._V1._SY307_CR1,0,214,307_.jpg",1991.0,1037642-grand_canyon,http://content6.flixster.com/movie/11/15/35/11153528_det.jpg
1907,2113,Graveyard Shift,tt0099697,La fosa común,http://ia.media-imdb.com/images/M/MV5BMTk1ODMxNTkzN15BMl5BanBnXkFtZTcwODM0MjQyMQ@@._V1._SX99_SY140_.jpg,1990.0,1031376-graveyard_shift,http://content6.flixster.com/movie/27/73/277316_det.jpg
1908,2114,The Outsiders,tt0086066,Rebeldes,"http://ia.media-imdb.com/images/M/MV5BMTcxMDQ0OTM3OV5BMl5BanBnXkFtZTYwNTkxODI5._V1._SY314_CR0,0,214,314_.jpg",1983.0,outsiders,http://content6.flixster.com/movie/10/89/23/10892396_det.jpg
1909,2115,Indiana Jones and the Temple of Doom,tt0087469,Indiana Jones y el templo maldito,"http://ia.media-imdb.com/images/M/MV5BMTUxODQ1NTk3Ml5BMl5BanBnXkFtZTcwMDc4MzM2MQ@@._V1._SY314_CR4,0,214,314_.jpg",1984.0,indiana_jones_and_the_temple_of_doom,http://content8.flixster.com/movie/10/92/11/10921138_det.jpg
1910,2116,The Lord of the Rings: The Return of the King,tt0167260,El señor de los anillos: El retorno del rey,"http://ia.media-imdb.com/images/M/MV5BMjE4MjA1NTAyMV5BMl5BanBnXkFtZTcwNzM1NDQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2003.0,lord_of_the_rings_the_return_of_the_king,http://content7.flixster.com/movie/10/84/07/10840741_det.jpg
1911,2117,Nineteen Eighty-Four,tt0087803,1984,"http://ia.media-imdb.com/images/M/MV5BMTcxMDA4MjQ4M15BMl5BanBnXkFtZTcwNTUxOTY5Mw@@._V1._SX214_CR0,0,214,314_.jpg",1984.0,1000055-1984,http://content7.flixster.com/movie/10/88/05/10880581_det.jpg
1912,2118,The Dead Zone,tt0281432,La zona muerta,"http://ia.media-imdb.com/images/M/MV5BMTI4NzAxNTA0MV5BMl5BanBnXkFtZTcwNjQzMjkyMQ@@._V1._SY314_CR8,0,214,314_.jpg",2002.0,,\N
1913,2119,Maximum Overdrive,tt0091499,La rebelión de las máquinas,"http://ia.media-imdb.com/images/M/MV5BNTAxNTUxODk3Ml5BMl5BanBnXkFtZTcwODQ5ODYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1986.0,maximum_overdrive,http://content7.flixster.com/movie/28/13/281313_det.jpg
1914,2120,Needful Things,tt0107665,"La tienda, de Stephen King","http://ia.media-imdb.com/images/M/MV5BMjE1MTkxMzU1M15BMl5BanBnXkFtZTcwMDQwMjcyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1993.0,needful_things,http://content6.flixster.com/movie/28/40/284092_det.jpg
1915,2121,Cujo,tt0085382,Cujo,"http://ia.media-imdb.com/images/M/MV5BMTg4MDQ0MDQyNF5BMl5BanBnXkFtZTcwOTU1NjEyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1983.0,cujo,http://content9.flixster.com/movie/27/87/278791_det.jpg
1916,2122,Children of the Corn,tt0087050,Los chicos del maíz,"http://ia.media-imdb.com/images/M/MV5BMTY2NjQ5NDQ5Nl5BMl5BanBnXkFtZTcwNTI1MzIzMQ@@._V1._SX214_CR0,0,214,314_.jpg",1984.0,1004047-children_of_the_corn,http://content9.flixster.com/movie/10/91/84/10918483_det.jpg
1917,2123,All Dogs Go to Heaven,tt0096787,Todos los perros van al cielo,http://ia.media-imdb.com/images/M/MV5BMTU0ODAwOTM0MF5BMl5BanBnXkFtZTYwNTk1NTE5._V1._SX77_SY140_.jpg,1989.0,,http://content6.flixster.com/movie/10/87/86/10878600_det.jpg
1918,2124,The Addams Family,tt0101272,La familia Addams,"http://ia.media-imdb.com/images/M/MV5BNTczNjA4NzczMV5BMl5BanBnXkFtZTcwMTkzMTQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1991.0,addams_family,http://content8.flixster.com/movie/26/64/266402_det.jpg
1919,2125,Ever After,tt0120631,Por siempre jamas,"http://ia.media-imdb.com/images/M/MV5BMTA1ODc3ODE5MDVeQTJeQWpwZ15BbWU3MDgxNjk3MzE@._V1._SY314_CR8,0,214,314_.jpg",1998.0,ever_after_a_cinderella_story,http://content7.flixster.com/movie/26/10/261017_det.jpg
1920,2126,Snake Eyes,tt0120832,Ojos de serpiente,"http://ia.media-imdb.com/images/M/MV5BMjA5NzUwMzcyMF5BMl5BanBnXkFtZTcwNzk1MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1998.0,snake_eyes,http://content9.flixster.com/movie/27/39/273915_det.jpg
1921,2127,"First Love, Last Rites",tt0128214,"First Love, Last Rites",http://ia.media-imdb.com/images/M/MV5BMTg3NTM3NjQ3Ml5BMl5BanBnXkFtZTYwMjA2NTg5._V1._SX191_SY288_.jpg,1997.0,first_love_last_rites,http://content8.flixster.com/movie/10/89/01/10890198_det.jpg
1922,2128,Safe Men,tt0120813,Safe Men,http://ia.media-imdb.com/images/M/MV5BMTc0MDcxNTc5NF5BMl5BanBnXkFtZTYwMDg4Mjg5._V1._SX144_SY222_.jpg,1998.0,safe_men,http://content9.flixster.com/movie/24/53/01/2453019_det.jpg
1923,2129,Die Salzmänner von Tibet,tt0120056,Die Salzmänner von Tibet,"http://ia.media-imdb.com/images/M/MV5BNzEwNzQwNzczNV5BMl5BanBnXkFtZTcwNDQyMTAzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1997.0,the-saltmen-of-tibet,http://content9.flixster.com/movie/10/92/75/10927511_det.jpg
1924,2130,Atlantic City,tt0080388,Atlantic City,"http://ia.media-imdb.com/images/M/MV5BMTA0NTI0OTk1MDdeQTJeQWpwZ15BbWU3MDQxMzI5MTE@._V1._SY314_CR4,0,214,314_.jpg",1980.0,atlantic_city,http://content6.flixster.com/movie/27/24/272496_det.jpg
1925,2131,Höstsonaten,tt0077711,Sonata de otoño,"http://ia.media-imdb.com/images/M/MV5BNTMzMTQyOTUxMF5BMl5BanBnXkFtZTcwMzE5NDkxMQ@@._V1._SY314_CR5,0,214,314_.jpg",1978.0,autumn_sonata,http://content7.flixster.com/movie/26/49/264925_det.jpg
1926,2132,Who's Afraid of Virginia Woolf?,tt0061184,¿Quién teme a Virginia Woolf?,"http://ia.media-imdb.com/images/M/MV5BMTU1NzA5NjExMl5BMl5BanBnXkFtZTYwNDM1NDI5._V1._SY314_CR7,0,214,314_.jpg",1966.0,whos_afraid_of_virginia_woolf,http://content8.flixster.com/movie/11/14/16/11141682_det.jpg
1927,2133,Adventures in Babysitting,tt0092513,Aventuras en la gran ciudad,"http://ia.media-imdb.com/images/M/MV5BMjExOTEzMzM1MF5BMl5BanBnXkFtZTcwMDAwOTcyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1987.0,adventures_in_babysitting,http://content8.flixster.com/movie/25/41/254110_det.jpg
1928,2134,Weird Science,tt0090305,La mujer explosiva,"http://ia.media-imdb.com/images/M/MV5BMTY3ODY2NzQ0M15BMl5BanBnXkFtZTcwMzMxMTMyMQ@@._V1._SY314_CR7,0,214,314_.jpg",1985.0,1023316-weird_science,http://content8.flixster.com/movie/26/37/263714_det.jpg
1929,2135,Doctor Dolittle,tt0118998,Doctor Dolittle,"http://ia.media-imdb.com/images/M/MV5BMTQzMjc4NjIxOV5BMl5BanBnXkFtZTcwMDU0NzIyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1998.0,dr_dolittle,http://content6.flixster.com/movie/11/15/12/11151232_det.jpg
1930,2136,The Nutty Professor,tt0117218,The nutty professor: el profesor chiflado,"http://ia.media-imdb.com/images/M/MV5BMTc1OTc1NjU0NV5BMl5BanBnXkFtZTcwOTU0MDM0MQ@@._V1._SY314_CR16,0,214,314_.jpg",1996.0,1071708-nutty_professor,http://content8.flixster.com/movie/25/91/259122_det.jpg
1931,2137,Charlotte's Web,tt0413895,La telaraña de Carlota,"http://ia.media-imdb.com/images/M/MV5BMTQ5MTUzMTAzMl5BMl5BanBnXkFtZTcwNTE0NTcyMw@@._V1._SX214_CR0,0,214,314_.jpg",2006.0,charlottes_web,http://content9.flixster.com/movie/31/82/33/3182335_det.jpg
