0,Title,Year,Rated,Runtime,Writer,Plot,Language,imdbRating,imdbVotes,imdbID,Rotten Tomatoes,Metacritic,Series,Released_season,Released_month,Released_day,PG_Rating,Available_languages,Oscars_won,Oscars_nominated,Golden_globe_won,Golden_globe_nominated,Unnamed: 0,0
tt0106375,Beethoven's 2nd,1993.0,PG,89.0,"John Hughes (characters), Amy Holden Jones (characters), Len Blum","Beethoven, the St. Bernard dog, becomes a father, but his girlfriend Missy is dognapped, and his puppies are in danger of the same fate.",['English'],4.9,24919.0,tt0106375,2.3,,0.0,1.0,12.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,,
tt0497465,Vicky Cristina Barcelona,2008.0,PG-13,96.0,Woody Allen,"Two friends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.","['English', ' Spanish']",7.1,236771.0,tt0497465,8.1,7.0,0.0,3.0,8.0,15.0,2.0,2.0,1.0,0.0,0.0,0.0,,
tt0087747,Moscow on the Hudson,1984.0,R,115.0,"Paul Mazursky, Leon Capetanos","A Russian saxophonist visiting New York with a circus troupe suddenly decides to defect from the USSR during a shopping trip to a department store, but he finds adjusting to American life more difficult than he imagined.","['English', ' Russian']",6.5,10515.0,tt0087747,8.6,6.7,0.0,2.0,4.0,6.0,3.0,2.0,0.0,0.0,0.0,1.0,,
tt0355295,The Brothers Grimm,2005.0,PG-13,118.0,Ehren Kruger,Will and Jake Grimm are traveling con-artists who encounter a genuine fairy-tale curse which requires true courage instead of their usual bogus exorcisms.,"['English', ' French', ' German', ' Italian']",5.9,113913.0,tt0355295,3.8,5.1,0.0,3.0,8.0,26.0,2.0,4.0,0.0,0.0,0.0,0.0,,
tt0281820,The Good Thief,2002.0,R,109.0,"Auguste Le Breton (screenplay ""Bob le flambeur""), Jean-Pierre Melville (screenplay ""Bob le flambeur""), Jean-Pierre Melville (film ""Bob le flambeur""), Neil Jordan",An aging gambler on a losing streak attempts to rob a casino in Monte Carlo. But someone's already tipped off the cops before he even makes a move.,"['English', ' French', ' Arabic']",6.5,9806.0,tt0281820,7.7,6.8,0.0,2.0,4.0,25.0,3.0,3.0,0.0,0.0,0.0,0.0,,
tt0477071,Premonition,2007.0,PG-13,96.0,Bill Kelly,"A depressed woman learns that her husband was killed in a car accident the previous day, then awakens the next morning to find him alive and well at home; then awakens the day after that to find that he's dead.",['English'],5.9,71166.0,tt0477071,0.8,2.9,0.0,2.0,3.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0108592,Once Upon a Time in China III,1992.0,R,109.0,"Tin-suen Chan, Tan Cheung, Hark Tsui","Master Wong and his disciples enroll in the 'Dancing Lion Competition' to stop an assassination plot and to battle an arrogant, deceitful opponent.","['Cantonese', ' Russian']",6.8,6248.0,tt0108592,6.7,,0.0,1.0,2.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,,
tt0804522,Rendition,2007.0,R,122.0,Kelley Sane,"When a terrorist bombing in North Africa kills 19 incl. an American, an Egyptian chemical engineer flying from South Africa to his wife in USA, is arrested upon arriving USA. He disappears. His wife asks senator for help.","['English', ' Arabic']",6.8,53320.0,tt0804522,4.7,5.5,0.0,4.0,10.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,,
tt0313911,Agent Cody Banks,2003.0,PG,102.0,"Ashley Miller (screenplay), Zack Stentz (screenplay), Scott Alexander (screenplay), Larry Karaszewski (screenplay), Jeffrey Jurgensen (story)",A government agent trains Cody Banks in the ways of covert operations that require younger participants.,['English'],5.0,31879.0,tt0313911,3.9,4.1,0.0,2.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0424136,Hard Candy,2005.0,R,104.0,Brian Nelson,A teenager meets a man in order to expose him under the suspicion that he abducts underage girls.,['English'],7.1,150794.0,tt0424136,6.7,5.8,0.0,2.0,4.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0210945,Remember the Titans,2000.0,PG,113.0,Gregory Allen Howard,The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.,['English'],7.8,191836.0,tt0210945,7.3,4.8,0.0,4.0,9.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0029843,The Adventures of Robin Hood,1938.0,PG,102.0,"Norman Reilly Raine (original screenplay: based upon ancient Robin Hood legends), Seton I. Miller (original screenplay: based upon ancient Robin Hood legends)","When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence, a Saxon lord fights back as the outlaw leader of a rebel guerrilla army.",['English'],7.9,45619.0,tt0029843,10.0,9.7,0.0,2.0,5.0,14.0,1.0,1.0,3.0,0.0,0.0,0.0,,
tt0108122,Short Cuts,1993.0,R,188.0,"Raymond Carver (writings), Robert Altman (screenplay), Frank Barhydt (screenplay)",The day-to-day lives of several suburban Los Angeles residents.,['English'],7.7,40957.0,tt0108122,9.5,7.9,0.0,4.0,10.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,,
tt0372588,Team America: World Police,2004.0,R,98.0,"Trey Parker, Matt Stone, Pam Brady","Popular Broadway actor Gary Johnston is recruited by the elite counter-terrorism organization Team America: World Police. As the world begins to crumble around him, he must battle with terrorists, celebrities and falling in love.","['English', ' French', ' Klingon', ' Korean', ' Arabic']",7.2,156357.0,tt0372588,7.7,6.4,0.0,4.0,10.0,15.0,3.0,5.0,0.0,0.0,0.0,0.0,,
tt0078841,Being There,1979.0,PG,130.0,"Jerzy Kosinski (novel), Jerzy Kosinski (screenplay)","A simpleminded, sheltered gardener becomes an unlikely trusted advisor to a powerful businessman and an insider in Washington politics.","['English', ' Russian', ' Italian']",8.0,63235.0,tt0078841,9.4,8.3,0.0,2.0,5.0,26.0,1.0,3.0,1.0,0.0,0.0,0.0,,
tt0384686,The White Countess,2005.0,PG-13,135.0,Kazuo Ishiguro (original screenplay),"Set in 1930s Shanghai, where a blind American diplomat develops a curious relationship with a young Russian refugee who works odd -- and sometimes illicit -- jobs to support members of her dead husband's aristocratic family.","['English', ' French', ' Mandarin', ' Russian']",6.6,5919.0,tt0384686,4.9,6.0,0.0,2.0,3.0,31.0,2.0,4.0,0.0,0.0,0.0,0.0,,
tt0293508,The Phantom of the Opera,2004.0,PG-13,143.0,"Gaston Leroux (novel), Andrew Lloyd Webber (book), Andrew Lloyd Webber (screenplay), Joel Schumacher (screenplay)",A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opéra House.,"['English', ' Italian']",7.3,113771.0,tt0293508,3.3,4.0,0.0,1.0,12.0,10.0,2.0,2.0,0.0,3.0,0.0,0.0,,
tt0117991,Twelfth Night or What You Will,1996.0,PG,134.0,"William Shakespeare (by), Trevor Nunn (screenplay)","Shakespeare's comedy of gender confusion, in which a girl disguises herself as a man to be near the count she adores, only to be pursued by the woman he loves.",['English'],7.2,5399.0,tt0117991,7.6,,0.0,4.0,10.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0099052,Arachnophobia,1990.0,PG-13,109.0,"Don Jakoby (story), Al Williams (story), Don Jakoby (screenplay), Wesley Strick (screenplay)",A species of South American killer spider hitches a lift to the U.S. in a coffin and starts to breed and kill.,"['English', ' Spanish']",6.4,60901.0,tt0099052,9.2,6.7,0.0,3.0,7.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,,
tt0096933,Black Rain,1989.0,R,125.0,"Craig Bolotin, Warren Lewis",Two NYC cops arrest a Yakuza member and must escort him when he's extradited to Japan.,"['English', ' Japanese']",6.7,47665.0,tt0096933,5.2,5.6,0.0,4.0,9.0,22.0,3.0,2.0,0.0,2.0,0.0,0.0,,
tt0384680,The Weather Man,2005.0,R,102.0,Steve Conrad,"A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.",['English'],6.5,76085.0,tt0384680,5.9,6.1,0.0,4.0,10.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0280424,Amy's Orgasm,2001.0,R,87.0,Julie Davis,"Story of a 29-year-old Ivy League-educated, self-help author as she grudgingly falls for a shock-jock radio host with a reputation for hitting on his bimbo guests.",['English'],5.2,1657.0,tt0280424,2.7,3.6,0.0,4.0,10.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0455857,When a Stranger Calls,2006.0,PG-13,87.0,"Jake Wade Wall (screenplay), Steve Feke, Fred Walton","During a babysitting gig, a high-school student is harassed by an increasingly threatening prank caller.",['English'],5.1,42023.0,tt0455857,0.9,2.7,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0239948,Saving Silverman,2001.0,PG-13,90.0,"Hank Nelken, Greg DePaul",A pair of buddies conspire to save their best friend from marrying the wrong woman.,"['English', ' Thai']",5.9,37806.0,tt0239948,1.8,2.2,0.0,1.0,2.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,,
tt0046911,Diabolique,1955.0,Not Rated,117.0,"Pierre Boileau (novel), Thomas Narcejac (novel), Henri-Georges Clouzot (scenario and dialogue), Jérôme Géronimi (scenario and dialogue), René Masson (collaboration), Frédéric Grendel (collaboration)",The wife and mistress of a loathed school principal hatch a plan to murder him while having the perfect alibi. They carry out the plan...but then his body disappears.,"['French', ' English']",8.0,58580.0,tt0046911,9.6,,0.0,4.0,11.0,21.0,,2.0,0.0,0.0,0.0,0.0,,
tt0096969,Born on the Fourth of July,1989.0,R,145.0,"Ron Kovic (book), Oliver Stone (screenplay), Ron Kovic (screenplay)","The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.","['English', ' Spanish']",7.2,94413.0,tt0096969,8.7,7.5,0.0,1.0,1.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,,
tt0079261,Hair,1979.0,PG,121.0,"Gerome Ragni (musical book), James Rado (musical book), Michael Weller","Claude Bukowski leaves the family ranch in Oklahoma for New York where he is rapidly embraced into the hippie group of youngsters led by Berger, yet he's already been drafted. He soon falls in love with Sheila Franklin, a rich girl but still a rebel inside.",['English'],7.6,33851.0,tt0079261,8.6,6.8,0.0,2.0,3.0,15.0,1.0,1.0,0.0,0.0,0.0,2.0,,
tt0087197,Electric Dreams,1984.0,PG,95.0,Rusty Lemorande,An artificially intelligent PC and his human owner find themselves in a romantic rivalry over a woman.,['English'],6.5,6681.0,tt0087197,4.4,,0.0,3.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0096463,Working Girl,1988.0,R,113.0,Kevin Wade,"When a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss' job.",['English'],6.8,49551.0,tt0096463,8.3,7.3,0.0,1.0,12.0,21.0,3.0,1.0,1.0,0.0,0.0,0.0,,
tt0123816,Earth: Final Conflict,1997.0,TV-PG,60.0,Gene Roddenberry,"When an alien species comes to Earth bearing gifts for humanity, a few suspicious humans seek to discover and resist the newcomers' true designs.",['English'],6.2,3656.0,tt0123816,,,1.0,4.0,10.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0457419,Mr. Magorium's Wonder Emporium,2007.0,G,93.0,Zach Helm,"The young apprentice of a magical, eccentric toy store owner learns to believe in herself, and in her friends, upon learning some grave news about the future.",['English'],6.2,41599.0,tt0457419,3.8,4.8,0.0,4.0,11.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,
tt0110950,Reality Bites,1994.0,PG-13,99.0,Helen Childress,"A documentary filmmaker and her fellow Generation X graduates face life after college, looking for work and love in Houston.",['English'],6.6,44260.0,tt0110950,6.5,6.7,0.0,1.0,2.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0032475,Flash Gordon Conquers the Universe,1940.0,Approved,220.0,"George H. Plympton (screenplay), Basil Dickey (screenplay), Barry Shipman (screenplay), Alex Raymond (newspaper feature ""Flash Gordon"")","Flash Gordon, Dale Arden and Dr. Zarkov return to the planet Mongo for an antidote to the Purple Death, which wreaking destruction on Earth. However, Ming the Merciless has other plans for them.",['English'],6.8,1148.0,tt0032475,8.8,,0.0,2.0,4.0,9.0,,1.0,0.0,0.0,0.0,0.0,,
tt0104036,The Crying Game,1992.0,R,112.0,Neil Jordan,"A British soldier kidnapped by IRA terrorists soon befriends one of his captors, who then becomes drawn into the soldier's world.",['English'],7.2,49460.0,tt0104036,9.4,9.0,0.0,1.0,2.0,19.0,3.0,1.0,1.0,0.0,0.0,0.0,,
tt0091474,Manhunter,1986.0,R,120.0,"Thomas Harris (based on the book ""Red Dragon"" by), Michael Mann (screenplay by)","Former F.B.I. profiler Will Graham (William Petersen) returns to service to pursue a deranged serial killer named ""the Tooth Fairy"" (Tom Noonan) by the media.",['English'],7.2,62901.0,tt0091474,9.2,7.5,0.0,3.0,8.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0055207,Mysterious Island,1961.0,Not Rated,101.0,"John Prebble (screenplay), Daniel B. Ullman (screenplay), Crane Wilbur (screenplay), Jules Verne (novel)",During the Civil War a group of Union soldiers and two Confederates escape the stockade using a hot air balloon and end up on a strange Pacific island.,['English'],6.8,6104.0,tt0055207,8.5,,0.0,1.0,12.0,20.0,,1.0,0.0,0.0,0.0,0.0,,
tt0238380,Equilibrium,2002.0,R,107.0,Kurt Wimmer,"In an oppressive future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system and state.",['English'],7.4,305068.0,tt0238380,4.0,3.3,0.0,1.0,12.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0037515,And Then There Were None,1945.0,Approved,97.0,"Agatha Christie (novel), Dudley Nichols (screenplay)","Seven guests, a newly hired personal secretary and two staff are gathered on an isolated island by an absent host and someone begins killing them off one by one. They work together to determine who the killer is. Could it be one of them?",['English'],7.5,12096.0,tt0037515,10.0,,0.0,4.0,10.0,31.0,,1.0,0.0,0.0,0.0,0.0,,
tt0342735,Manderlay,2005.0,Not Rated,139.0,Lars von Trier,"A story of slavery, set in the southern U.S. in the 1930s.",['English'],7.3,21754.0,tt0342735,5.0,4.6,0.0,3.0,6.0,3.0,,1.0,0.0,0.0,0.0,0.0,,
tt0074851,The Man Who Fell to Earth,1976.0,R,139.0,"Paul Mayersberg (screenplay), Walter Tevis (from the novel by)","An alien must pose as a human to save his dying planet, but a woman and greed of other men create complications.",['English'],6.7,22616.0,tt0074851,8.3,8.1,0.0,2.0,4.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0454776,Amazing Grace,2006.0,PG,118.0,Steven Knight,"The idealist William Wilberforce (Ioan Gruffudd) maneuvers his way through Parliament, endeavoring to end the British transatlantic slave trade.",['English'],7.4,23481.0,tt0454776,6.8,6.5,0.0,1.0,2.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0329111,Strayed,2003.0,Unrated,95.0,"Gilles Perrault (novel), Gilles Taurand (screenplay,  adaptation and dialogue), André Téchiné (screenplay,  adaptation and dialogue)",Emmanuelle Béart stars as a widowed schoolteacher who flees Nazi-occupied Paris with her children. A teenaged boy comes to their rescue by leading them into the forest -- their best shot at survival.,['French'],6.5,3004.0,tt0329111,7.4,7.0,0.0,3.0,8.0,20.0,,1.0,0.0,0.0,0.0,0.0,,
tt0391225,The Hunting of the President,2004.0,TV-14,90.0,"Joe Conason (book), Gene Lyons (book), Nickolas Perry (screenplay), Harry Thomason (screenplay)","Previously unreleased material outlines the campaign against Bill Clinton's presidency, from his days in Arkansas up to his impeachment trial.",['English'],7.0,880.0,tt0391225,7.4,5.3,0.0,1.0,1.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,,
tt0094884,Clean and Sober,1988.0,R,124.0,Tod Carroll,A hustling drug addict checks himself into rehab to escape trouble with the law and realizes that it's exactly what he needs.,['English'],6.7,5442.0,tt0094884,6.2,,0.0,3.0,8.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0050798,Old Yeller,1957.0,Approved,83.0,"Fred Gipson (screenplay by), William Tunberg (screenplay by), Fred Gipson (based on the book ""Old Yeller"" by)","A teenage boy grows to love a stray yellow dog while helping his mother and younger brother run their Texas homestead while their father is away on a cattle drive. First thought to be good-for-nothing mutt, Old Yeller is soon beloved by all.",['English'],7.3,11270.0,tt0050798,10.0,8.4,0.0,3.0,7.0,10.0,,1.0,0.0,0.0,0.0,0.0,,
tt0331953,Club Dread,2004.0,R,104.0,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter, Erik Stolhanske",When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort--a hedonistic island paradise for swingers--it's up to the club's staff to stop the violence...or at least hide it.,['English'],5.7,27468.0,tt0331953,2.9,4.5,0.0,1.0,2.0,27.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0054953,The Guns of Navarone,1961.0,TV-PG,158.0,"Alistair MacLean (novel), Carl Foreman (written for the screen by)",A British team is sent to cross occupied Greek territory and destroy the massive German gun emplacement that commands a key sea channel.,"['English', ' Greek', ' German']",7.5,43746.0,tt0054953,9.1,,0.0,2.0,4.0,28.0,1.0,3.0,1.0,0.0,0.0,0.0,,
tt0079766,Quadrophenia,1979.0,R,120.0,"Dave Humphries (screenplay), Martin Stellman (screenplay), Franc Roddam (screenplay)","Jimmy loathes his job and parents. He seeks solace with his mod clique, scooter riding and drugs, only to be disappointed.",['English'],7.3,16491.0,tt0079766,10.0,7.9,0.0,4.0,11.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0265208,The Girl Next Door,2004.0,R,109.0,"David Wagner (story), Brent Goldberg (story), Stuart Blumberg (screenplay), David Wagner (screenplay), Brent Goldberg (screenplay)",A teenager's dreams come true when a former porn star moves in next door and they fall in love.,['English'],6.7,197022.0,tt0265208,5.6,4.7,0.0,2.0,4.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,,
tt0091949,Short Circuit,1986.0,PG,98.0,"S.S. Wilson, Brent Maddock","Number 5 of a group of experimental robots in a lab is electrocuted, suddenly becomes intelligent, and escapes.",['English'],6.7,54996.0,tt0091949,5.8,5.0,0.0,2.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,,
tt0038109,Spellbound,1945.0,Approved,111.0,"Ben Hecht (screen play), John Palmer (suggested by novel: ""The House of Dr. Edwardes""), Hilary St George Saunders (suggested by novel: ""The House of Dr. Edwardes""), Angus MacPhail (adaptation)",A psychiatrist protects the identity of an amnesia patient accused of murder while attempting to recover his memory.,['English'],7.6,41600.0,tt0038109,8.4,,0.0,1.0,12.0,28.0,,1.0,1.0,0.0,0.0,0.0,,
tt0086927,Bachelor Party,1984.0,R,105.0,"Bob Israel (story), Neal Israel (screenplay), Pat Proft (screenplay)",A soon-to-be-married man's friends throw him the ultimate bachelor party.,"['English', ' Japanese']",6.3,34290.0,tt0086927,5.4,5.6,0.0,3.0,6.0,29.0,3.0,2.0,0.0,0.0,0.0,0.0,,
tt0093010,Fatal Attraction,1987.0,R,119.0,"James Dearden (screenplay), James Dearden (short film)",A married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.,['English'],6.9,72526.0,tt0093010,7.5,6.7,0.0,4.0,9.0,18.0,3.0,1.0,0.0,6.0,0.0,0.0,,
tt0129290,Patch Adams,1998.0,PG-13,115.0,"Patch Adams (book), Maureen Mylander (book), Steve Oedekerk (screenplay)","The true story of a heroic man, Hunter ""Patch"" Adams, determined to become a medical doctor because he enjoys helping people. He ventured where no doctor had ventured before, using humour and pathos.",['English'],6.8,100422.0,tt0129290,2.2,2.5,0.0,1.0,12.0,25.0,2.0,1.0,0.0,1.0,0.0,0.0,,
