,imdbID,Plot
2585,tt0056687,A former child star torments her paraplegic sister in their decaying Hollywood mansion.
2586,tt0259153,A group of people with psychic powers are invited to spend the night in a haunted house.
2587,tt0054594,A college professor invents an anti-gravity substance which a corrupt businessman wants for himself.
2588,tt0115986,The spirit of the Crow resurrects another man seeking revenge for the murder of his son.
2589,tt0120824,An emotionally beaten man with his young daughter moves to his ancestral home in Newfoundland to reclaim his life.
2590,tt0119432,"A man learns he has a thirteen-year-old son who was raised in the jungle and brings the boy to New York City, turning his life upside down in the process."
2591,tt0093913,"Sammy and Rosie are an unconventional middle-class London married couple. They live in the midst of inner-city chaos, surround themselves with intellectual street people, and sleep with ..."
2592,tt0318462,The dramatization of a motorcycle road trip Che Guevara went on in his youth that showed him his life's calling.
2593,tt0110399,"An ex-cop, now a private detective, takes on the search for the millions stolen by a drug lord."
2594,tt0375210,An architect's desire to speak with his wife from beyond the grave becomes an obsession with supernatural repercussions.
2595,tt0117718,"Percy, upon being released from prison, goes to the small town of Gillead, to find a place where she can start over again. She is taken in by Hannah, to help out at her place, the Spitfire ..."
2596,tt0325258,A thirty-something former child star hires a foster family to re-create the childhood he never had.
2597,tt0111252,"Raymond Aibelli is a promising medical student ready to begin a prestigious summer internship. But Susan, his mother, is immobilized by a broken leg, and his father Tom, a travelling ..."
2598,tt0065528,"A man is trying desperately to be certified insane during World War II, so he can stop flying missions."
2599,tt0109842,"Death and violence anger a twelve-year-old drug courier, who sets his employers against each other."
2600,tt0167427,"A nerdy Catholic schoolgirl, Mary Katherine Gallagher, dreams of superstardom."
2601,tt0053291,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in."
2602,tt0373889,"With their warning about Lord Voldemort's (Ralph Fiennes') return scoffed at, Harry (Daniel Radcliffe) and Dumbledore (Sir Michael Gambon) are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts."
2603,tt0104009,A comic strip femme fatale seeks to seduce her cartoonist creator in order to cross over into the real world.
2604,tt0048342,Newcomer Will Lockhart defies the local cattle baron and his sadistic son by working for one of his oldest rivals.
2605,tt0096487,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted."
2606,tt0090852,An obsessively punctual comprehensive school headmaster sets out to give an important speech at the annual Headmasters' Conference.
2607,tt0120841,"An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down."
2608,tt0170016,"On the outskirts of Whoville lives a green, revenge-seeking Grinch who plans to ruin Christmas for all of the citizens of the town."
2609,tt0050613,"A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle."
2610,tt0149691,A mother and daughter search for success in Beverly Hills.
2611,tt0077355,When a young female doctor notices an unnatural amount of comas occurring in her hospital she uncovers a horrible conspiracy.
2612,tt0055024,"In 1940, the Nazis invade Britain and transform it into a fascist state where some Britons collaborate and others resist. In 1944, an apolitical Irish nurse becomes a reluctant player in the fight between the two sides."
2613,tt0116704,This fourth installment of Chan's Police Story film franchise has our hero trying to locate a missing nuclear warhead.
2614,tt0074937,Five famous literary detective characters and their sidekicks are invited to a bizarre mansion to solve an even stranger mystery.
2615,tt0398808,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.
2616,tt0949731,"A science teacher, his wife, and a young girl struggle to survive a plague that causes those infected to commit suicide."
2617,tt0098724,A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.
2618,tt0377062,Survivors of a plane crash in the Mongolian desert work together to build a new plane.
2619,tt0119395,"An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job."
2620,tt0318081,"A single mistake in the past, by a time travel company in the future, has devastating and unforeseen consequences."
2621,tt0081060,Two fifteen year-old girls from different sides of the tracks compete to see who will be first to lose their virginity while at camp.
2622,tt0460791,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances."
2623,tt0424600,"A crack team of top scientists work feverishly in a secret, state-of-the-art laboratory to discover what has killed the citizens of a small town and learn how this deadly contagion can be stopped."
2624,tt0081375,A sheltered young high society woman joins the United States Army on a whim and finds herself in a more difficult situation than she ever expected.
2625,tt0329028,Set back in the 80s when Harry met Lloyd in high school where they cross paths with a mean principal and a bunch of other outcasts much like themselves.
2626,tt0371746,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil."
2627,tt0392465,"A love story between two savants with Asperger's syndrome, a kind of autism, whose conditions sabotage their budding relationship."
2628,tt0079945,"When an alien spacecraft of enormous power is spotted approaching Earth, Admiral James T. Kirk resumes command of the overhauled USS Enterprise in order to intercept it."
